"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1063","5573","1","THA"," 110A","MOVING WMN/WMN MOVING","SEM","011001","914899595"
"1063","4035","1","ENG"," 121A","SEX AND CULTURE","LEC","002149","914899595"
"1063","3103","1","AMST"," 163B","THE SIXTIES","LEC","000223","914899595"
"1071","3061","1","OFFC"," 100","Off Campus Study","LEC","010796","914899595"
"1073","6303","1","SOC"," 105A","FEMIN.CRITIQUE SEX & WRK AMERI","LEC","007796","914899595"
"1073","6027","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","914899595"
"1073","5102","1","SOC"," 189A","SOC. OF BODY AND HEALTH","LEC","007949","914899595"
"1073","5024","1","WMGS"," 198A","WMNS&GENDER RESEARCH SEMINAR","SEM","009550","914899595"
"1081","4750","10","WMGS","  99B","SENIOR RESEARCH","IND","009467","914899595"
"1081","4015","1","AMST"," 124B","AMERICAN LOVE & MARRIAGE","LEC","000162","914899595"
"1081","2786","1","ENG","  33A","SHAKESPEARE","LEC","002457","914899595"
"1051","2916","1","PHIL","  37A","PHILOSOPHY OF LANGUAGE","LEC","006668","482079481"
"1043","5667","1","ENG"," 121A","SEX AND CULTURE","LEC","002149","482079481"
"1043","5174","1","FA","   5B","BLURRING THE BOUNDARIES","STD","009517","482079481"
"1043","4057","2","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","482079481"
"1051","2573","1W","USEM","  18B","LATINOS IN THE U.S.","SEM","009579","482079481"
"1051","2130","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","482079481"
"1051","1525","1","FA","   3B","INTRO TO DRAWING II","STD","002812","482079481"
"1053","6048","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","482079481"
"1053","3574","2","SPAN","  10A","BEGINNING SPANISH","LEC","008175","482079481"
"1053","3220","1","FA"," 116A","INTERMEDIATE PRINTMAKING","STD","002718","482079481"
"1053","3045","2","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","482079481"
"1061","4026","5","SPAN","  20B","CONTINUING SPANISH","LEC","008245","482079481"
"1061","1816","1","PSYC","  52A","RSRCH METHODS IN PSYCHLG","LEC","007602","482079481"
"1061","1343","1","FA"," 116A","INTERMEDIATE PRINTMAKING","STD","002718","482079481"
"1061","1329","1","FA","   4B","THREE-DIMENSIONAL DES II","STD","002829","482079481"
"1061","1076","1","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","482079481"
"1063","5798","2","SPAN","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","482079481"
"1063","4911","1","NPSY"," 127A","MOTOR CONTROL","LEC","006396","482079481"
"1063","4193","1","FA"," 116A","INTERMEDIATE PRINTMAKING","STD","002718","482079481"
"1063","3541","1","NBIO"," 140B","PRINCIPLES: NEUROSCIENCE","LEC","005622","482079481"
"1063","3282","1","ANTH"," 144A","ANTHROPOLOGY OF GENDER","LEC","000358","482079481"
"1071","3061","1","OFFC"," 100","Off Campus Study","LEC","010796","482079481"
"1073","6331","18","PSYC","  93A","IND RESEARCH IN PSYC SCIENCES","IND","011873","482079481"
"1073","6034","1","ANTH","  61B","LANGUAGE IN AMER. LIFE","LEC","000578","482079481"
"1073","5285","2","SPAN"," 105A","SPANISH CONVERSATN/GRAM.","LEC","008165","482079481"
"1073","4031","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","482079481"
"1081","4621","1","PSYC"," 180A","SOCIAL NEUROSCIENCE & CULTURE","SEM","012028","482079481"
"1081","4372","1","AMST"," 191B","GREENING THE IVORY TOWER","SEM","000248","482079481"
"1081","4169","5","ANTH","  92A","INTERNSHIP & ANALYSIS","IND","000591","482079481"
"1043","5608","1","USEM","  69A","HUMAN MOVEMENT & SENSE OF SELF","SEM","009786","775865880"
"1043","4057","2","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","775865880"
"1043","3959","1","PE","  42A","TAE KWON DO","NCA","006492","775865880"
"1043","3230","1","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","775865880"
"1043","3228","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","775865880"
"1051","2803","1","GRK","  10A","BEGINNING ANC. GREEK","LEC","003127","775865880"
"1051","2609","1","UWS","  15B","UNIVERSITY WRITING SEM.","SEM","009346","775865880"
"1051","2130","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","775865880"
"1051","1914","2","MATH","  10B","TECHNIQUES-CALCULUS (B)","LEC","005188","775865880"
"1053","6048","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","775865880"
"1053","3380","1","MUS","  14A","ORCHESTRA","STD","005419","775865880"
"1053","3245","1","GRK","  20B","CONTINUING ANC. GREEK","LEC","003149","775865880"
"1053","3044","1","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","775865880"
"1053","3040","1","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","775865880"
"1061","4027","1","ENG","  48B","ANIME","LEC","011002","775865880"
"1061","1815","1","PSYC","  51A","STATISTICS","LEC","007600","775865880"
"1061","1813","1","PSYC","  32A","ABNORMAL PSYCHOLOGY","LEC","007569","775865880"
"1061","1374","1","GRK","  30A","INTER.ANC.GRK:LITERATURE","LEC","003150","775865880"
"1063","5555","1","MUS","   3B","INTRO TO WORLD MUSIC","LEC","010978","775865880"
"1063","4552","1","PSYC","  52A","RSRCH METHODS IN PSYCHLG","LEC","007602","775865880"
"1063","3409","1","BIOL","  23A","EVOLUTIONARY ECOLOGY","LEC","000888","775865880"
"1063","3095","1","AMST","  20A","ENVIRONMENTAL ISSUES","LEC","000256","775865880"
"1071","4725","1","COSI","  65A","INTRO 3D ANIMATION","LEC","011472","775865880"
"1071","3946","1","BIOL"," 134B","TROPICAL ECOLOGY","LEC","000815","775865880"
"1071","1660","1","NPSY"," 199A","HUMAN NEUROPSYCHOLOGY","LEC","006411","775865880"
"1071","1120","2","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","775865880"
"1073","6373","2","PSYC","  99D","SENIOR RESEARCH","IND","007612","775865880"
"1073","4868","1","PE","  17A","BEGINNER'S FENCING","NCA","006442","775865880"
"1073","3435","1","NBIO"," 150A","AUTISM DEVELOPMENTAL DISORDERS","LEC","009771","775865880"
"1073","3426","1","BIOL","  60B","EVOLUTION","LEC","001000","775865880"
"1073","3327","1","BIOL","  42A","HUMAN PHYSIOLOGY","LEC","000989","775865880"
"1081","4412","1","BIOL","  50B","ANIMAL BEHAVIOR","LEC","000997","775865880"
"1081","4139","2","PSYC","  99D","SENIOR RESEARCH","IND","007612","775865880"
"1081","1471","1","MUS","  14B","ORCHESTRA","STD","005420","775865880"
"1081","1091","1","BIOL","  17B","CONSERVATION BIOLOGY","LEC","000846","775865880"
"1043","5644","1W","USEM","   7B","THE CONCEPT OF TIME","SEM","009271","045047989"
"1043","5477","1","PE","   5A","FIRST AID AND CPR","NCA","006503","045047989"
"1043","3982","2","PHYS","  19A","PHYSICS LAB I","LAB","006801","045047989"
"1043","3978","1","PHYS","  11A","BASIC PHYSICS I","LEC","006769","045047989"
"1043","3920","1","NPSY","  12A","SENSORY PROCESSES","LEC","006398","045047989"
"1043","3150","4","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","045047989"
"1051","2932","1","NPSY"," 175B","NEUROSCIENCE OF VISION","SEM","006408","045047989"
"1051","2925","5","PHYS","  19B","PHYSICS LAB II","LAB","006803","045047989"
"1051","2202","1","PHYS","  11B","BASIC PHYSICS II","LEC","006771","045047989"
"1051","2131","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","045047989"
"1051","1916","4","MATH","  10B","TECHNIQUES-CALCULUS (B)","LEC","005188","045047989"
"1051","1167","2","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","045047989"
"1053","6268","1","ENG"," 177A","HITCHCOCK'S MOVIES","LEC","002290","045047989"
"1053","3486","1","PHYS","  20A","MODERN PHYSICS I","LEC","006818","045047989"
"1053","3108","1","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","045047989"
"1053","3107","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","045047989"
"1053","3043","4","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","045047989"
"1061","3876","1","HIST"," 152B","SALEM, 1692","SEM","003401","045047989"
"1061","2071","1","BIOL"," 111A","DEVELOPMENTAL BIOLOGY","LEC","000791","045047989"
"1061","1741","1","PHYS","  20B","MODERN PHYSICS II","LEC","006822","045047989"
"1061","1074","3","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","045047989"
"1063","5759","2","FREN","  20B","CONTINUING FRENCH","LEC","003023","045047989"
"1063","5250","1","PE","  17A","BEGINNER'S FENCING","NCA","006442","045047989"
"1063","4911","1","NPSY"," 127A","MOTOR CONTROL","LEC","006396","045047989"
"1063","3542","1","NBIO"," 148B","CELLULAR NEUROSCIENCE","LEC","005630","045047989"
"1063","3541","1","NBIO"," 140B","PRINCIPLES: NEUROSCIENCE","LEC","005622","045047989"
"1063","3411","1","BIOL","  42A","HUMAN PHYSIOLOGY","LEC","000989","045047989"
"1071","4135","2","FREN","  34A","INTER.FRENCH: CULTURE","LEC","003027","045047989"
"1071","3989","1","PHYS","  25B","ASTROPHYSICS","LEC","006838","045047989"
"1071","3948","1","BIOL"," 174B","STEM CELLS","LEC","009810","045047989"
"1071","1083","1","ANTH"," 127A","MEDICINE/BODY/CULTURE","LEC","000324","045047989"
"1073","6146","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","045047989"
"1073","4576","1","NPSY"," 197A","ADV.TOPICS:BEHVRL NEURO","SEM","006410","045047989"
"1073","4258","1","PSYC","  51A","STATISTICS","LEC","007600","045047989"
"1073","4257","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","045047989"
"1073","3334","1","BIOL"," 128A","HUMAN GENETICS","LEC","000807","045047989"
"1081","4088","1","MUS","  34B","LIFE AND MUSIC OF MILES DAVIS","LEC","011875","045047989"
"1081","4078","1","NBIO"," 139B","NEUROBIOLOGY OF BRAIN DISORDER","SEM","011876","045047989"
"1081","4045","1","NBIO"," 145B","SYSTEMS NEUROSCIENCE","LEC","005627","045047989"
"1081","1541","1","NPSY"," 199A","HUMAN NEUROPSYCHOLOGY","LEC","006411","045047989"
"1043","5496","1","USEM","  54A","IDEAS:EQUAL/SYST:INEQUAL","SEM","009200","941655636"
"1043","3842","1","NEJS","   2A","INTRO TO JEWISH EXPERNCE","LEC","006119","941655636"
"1043","3677","2","ITAL","  10A","BEGINNING ITALIAN","LEC","004575","941655636"
"1043","3549","1","HIST","  52B","EUROPE: 1789 TO PRESENT","LEC","003685","941655636"
"1051","3334","1","AMST"," 163B","THE SIXTIES","LEC","000223","941655636"
"1051","2605","1","UWS","  11B","UNIVERSITY WRITING SEM.","SEM","009338","941655636"
"1051","2175","1","PE","  42A","TAE KWON DO","NCA","006492","941655636"
"1051","1844","2","ITAL","  20B","CONTINUING ITALIAN","LEC","004590","941655636"
"1051","1689","1","HIST"," 176A","EMERGENCE OF MOD. JAPAN","SEM","003466","941655636"
"1053","6012","1","HIST"," 160A","AMERICAN LEGAL HISTORY I","LEC","003436","941655636"
"1053","3506","1","POL","  10A","INTRO: POLITICAL THEORY","LEC","006958","941655636"
"1053","3309","2","ITAL","  30A","INTERMEDIATE ITALIAN","LEC","004591","941655636"
"1053","3012","1","AMST"," 100A","CLASS. TEXTS:AMERICAN CULT1900","LEC","000105","941655636"
"1061","4022","1","NEJS"," 181A","JEWS ON SCREEN","LEC","005973","941655636"
"1061","3878","1","HIST"," 158B","SOC. HIST OF CONFEDERACY","LEC","003427","941655636"
"1061","2102","1","PE","  12A","STEP AEROBICS","NCA","006433","941655636"
"1061","1021","1","AMST"," 100B","20TH-C AMERICAN CULTURE","LEC","000108","941655636"
"1061","1005","1","AMST","  10A","FOUNDATIONS-AMERICAN CIV","LEC","000134","941655636"
"1063","4545","1","PHSC","   2B","INTRODUCTORY ASTRONOMY","LEC","006729","941655636"
"1063","4171","1","HIST"," 170A","ITALIAN FILMS/ITALIAN HISTORY","LEC","009737","941655636"
"1063","4166","1","HIST"," 166B","WORLD WAR II","LEC","003449","941655636"
"1063","3102","1","AMST"," 130B","TELEVISION/AMER.CULTURE","LEC","000173","941655636"
"1071","4494","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","941655636"
"1071","4022","1","HIST"," 157A","AMERICAN LABOR HISTORY","SEM","003420","941655636"
"1071","3920","1","AMST"," 180B","TOPICS-HIST OF AMER EDUC","LEC","000236","941655636"
"1071","2130","1","AMST"," 120B","FILM THEORY & CRITICISM","SEM","000154","941655636"
"1073","6116","1","HIST"," 113A","ENGLISH MEDIEVAL HISTORY","LEC","003270","941655636"
"1073","6047","1","AMST"," 131B","NEWS ON SCREEN","LEC","000176","941655636"
"1073","3040","8","AMST","  92A","INTERNSHIP & ANALYSIS","IND","000268","941655636"
"1081","4438","1","AAAS"," 114B","RACE,ETHNICITY& ELEC POL IN US","LEC","011021","941655636"
"1081","4163","8","AMST","  92A","INTERNSHIP & ANALYSIS","IND","000268","941655636"
"1081","4017","1","AMST"," 156B","AMERICA IN THE WORLD","SEM","000210","941655636"
"1043","5441","1","PHIL","  20A","DEMOCRACY & DISOBEDIENCE","LEC","006643","144538265"
"1043","4313","1W","USEM","  75A","UNITED STATES AND AFRICA","SEM","009595","144538265"
"1043","4016","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","144538265"
"1043","3230","1","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","144538265"
"1043","3228","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","144538265"
"1051","2459","4","SPAN","  20B","CONTINUING SPANISH","LEC","008245","144538265"
"1051","2130","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","144538265"
"1051","1266","1","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","144538265"
"1051","1264","1","CHEM","  11B","GENERAL CHEMISTRY","LEC","001068","144538265"
"1051","1237","1","BISC","   2B","GENES, CULTURE, HISTORY","SEM","009559","144538265"
"1053","6020","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","144538265"
"1053","3572","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","144538265"
"1053","3345","4","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","144538265"
"1053","3044","1","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","144538265"
"1053","3040","1","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","144538265"
"1061","4073","1","SOC"," 107A","APARTHEID/SOCIAL MOVEMNT","LEC","007799","144538265"
"1061","1896","1","SPAN","  34A","INTER. SPANISH: CULTURE","LEC","008250","144538265"
"1061","1078","3","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","144538265"
"1061","1074","3","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","144538265"
"1063","4289","1","HSSP","  89A","INTERNSHIP & ANALYSIS","SEM","011087","144538265"
"1063","4285","1","HSSP"," 102A","GLOBAL PERSPECTIVES ON HEALTH","LEC","009800","144538265"
"1063","4166","1","HIST"," 166B","WORLD WAR II","LEC","003449","144538265"
"1063","3411","1","BIOL","  42A","HUMAN PHYSIOLOGY","LEC","000989","144538265"
"1063","3150","1","PHIL","  23B","BIOMEDICAL ETHICS","LEC","006649","144538265"
"1071","3061","1","OFFC"," 100","Off Campus Study","LEC","010796","144538265"
"1073","4173","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","144538265"
"1073","4172","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","144538265"
"1073","4076","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","144538265"
"1073","3422","1","BIOL"," 125A","IMMUNOLOGY","LEC","000802","144538265"
"1081","1795","1","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","144538265"
"1081","1567","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","144538265"
"1081","1566","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","144538265"
"1081","1387","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","144538265"
"1043","3233","4","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","151783522"
"1043","5658","1","USEM","  14B","HOW DO YOU KNOW WHAT YOU KNOW","SEM","009738","151783522"
"1043","4057","2","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","151783522"
"1043","3498","2","FREN","  10A","BEGINNING FRENCH","LEC","002946","151783522"
"1043","3228","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","151783522"
"1051","3238","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","151783522"
"1051","2611","1","UWS","  17B","UNIVERSITY WRITING SEM.","SEM","009349","151783522"
"1051","2130","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","151783522"
"1051","1606","1","FREN","  20B","CONTINUING FRENCH","LEC","003023","151783522"
"1053","6501","4","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","151783522"
"1053","5992","1","ENG"," 187B","AMER WRITERS& WORLD AFFAIRS","SEM","002308","151783522"
"1053","3531","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","151783522"
"1053","3015","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","151783522"
"1061","3852","1","ENG"," 187A","AMER. FICTION SINCE 1945","LEC","002305","151783522"
"1061","1815","1","PSYC","  51A","STATISTICS","LEC","007600","151783522"
"1061","1814","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","151783522"
"1061","1365","1","FREN"," 104B","ADV.LANGUAGE SKILLS/CULT","LEC","002939","151783522"
"1063","6208","1","ENG","  37B","MODERN DRAMA","LEC","010847","151783522"
"1063","5686","1","RECS"," 130A","THE RUSSIAN NOVEL","LEC","007629","151783522"
"1063","5258","2","PE","  26A","BEG SOCIAL DANCE","NCA","006459","151783522"
"1063","4729","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","151783522"
"1063","4552","1","PSYC","  52A","RSRCH METHODS IN PSYCHLG","LEC","007602","151783522"
"1071","3061","1","OFFC"," 100","Off Campus Study","LEC","010796","151783522"
"1073","6482","1","PSYC"," 122A","THE SCIENCE OF HAPPINESS","SEM","011926","151783522"
"1073","5677","1","WMGS"," 136A","GENDER, RACE & SCIENCE","LEC","011480","151783522"
"1073","5102","1","SOC"," 189A","SOC. OF BODY AND HEALTH","LEC","007949","151783522"
"1073","4864","1","PE","  14A","YOGA","NCA","006439","151783522"
"1073","4416","1","LING"," 100A","INTRO TO LINGUISTICS","LEC","005078","151783522"
"1081","4621","1","PSYC"," 180A","SOCIAL NEUROSCIENCE & CULTURE","SEM","012028","151783522"
"1081","4461","1","ENG","  28A","NATURE WRITING","LEC","011819","151783522"
"1081","4087","1","SAS"," 110B","S ASIAN POSTCOLONIAL WRITERS","LEC","010916","151783522"
"1081","2786","1","ENG","  33A","SHAKESPEARE","LEC","002457","151783522"
"1043","3731","8","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","232704684"
"1043","5502","1","FREN"," 165B","TOPICS:FRANCOPHONE LIT","LEC","003003","232704684"
"1043","4056","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","232704684"
"1043","3794","1","MUS","  15A","WIND ENSEMBLE","STD","005424","232704684"
"1043","3233","4","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","232704684"
"1043","3228","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","232704684"
"1051","3334","1","AMST"," 163B","THE SIXTIES","LEC","000223","232704684"
"1051","2586","1W","USEM","  57B","WHY WORK?","SEM","009583","232704684"
"1051","2454","1","SPAN","  10A","BEGINNING SPANISH","LEC","008175","232704684"
"1051","1981","1","MUS","  15B","WIND ENSEMBLE","STD","005425","232704684"
"1051","1106","1","ANTH"," 127A","MEDICINE/BODY/CULTURE","LEC","000324","232704684"
"1053","6019","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","232704684"
"1053","3580","5","SPAN","  20B","CONTINUING SPANISH","LEC","008245","232704684"
"1053","3572","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","232704684"
"1053","3240","1","FREN"," 110A","CULTURAL REPRESENTATIONS","LEC","002949","232704684"
"1053","3045","2","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","232704684"
"1061","4324","1","AAAS"," 165B","LIT, SOC, IDENT IN FRANCO AFRI","LEC","011062","232704684"
"1061","3892","1","LGLS"," 121B","LAW/SOCIAL WELFARE","SEM","005024","232704684"
"1061","1896","1","SPAN","  34A","INTER. SPANISH: CULTURE","LEC","008250","232704684"
"1061","1076","1","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","232704684"
"1063","6330","1","OFFC"," 100","Off Campus Study","LEC","010796","232704684"
"1071","3061","1","OFFC"," 100","Off Campus Study","LEC","010796","232704684"
"1073","6774","13","HSSP","  99D","SENIOR RESEARCH","IND","009530","232704684"
"1073","6313","1","FREN"," 134B","MASCULINE/FEMININE FRENCH LIT","LEC","011869","232704684"
"1073","6055","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","232704684"
"1073","4074","1","HSSP"," 102A","GLOBAL PERSPECTIVES ON HEALTH","LEC","009800","232704684"
"1073","3005","1","AAAS"," 126B","POL. ECONOMY-THIRD WORLD","LEC","000021","232704684"
"1081","4538","13","HSSP","  99D","SENIOR RESEARCH","IND","009530","232704684"
"1081","2797","1","FREN"," 111A","THE REPUBLIC","LEC","010924","232704684"
"1081","1795","1","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","232704684"
"1043","5660","1","CHSC","   6A","FORENSIC SCIENCE","LEC","001374","636256991"
"1043","5212","1","HIST"," 166B","THE U.S. IN WORLD WAR II","LEC","003449","636256991"
"1043","4329","1","UWS","  14A","UNIVERSITY WRITING SEM.","SEM","009343","636256991"
"1043","3949","2","PE","  26A","BALLROOM DANCE","NCA","006459","636256991"
"1051","3242","1","JOUR"," 125B","JOURNALISM OF CRISIS","LEC","004771","636256991"
"1051","3168","1","AMST"," 120B","FILM THEORY & CRITICISM","SEM","000154","636256991"
"1051","2768","1","USEM","  23A","OPERA AS DRAMA","SEM","009129","636256991"
"1051","1894","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","636256991"
"1053","6011","1","HIST"," 151B","THE AMERICAN REVOLUTION","LEC","003396","636256991"
"1053","6009","1","HIST"," 137B","WORLD WAR I","LEC","003346","636256991"
"1053","3242","2","GER","  10A","BEGINNING GERMAN","LEC","003078","636256991"
"1053","3225","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","636256991"
"1061","3939","1","POL"," 116B","CIVIL LIBERTIES-AMERICA","LEC","006976","636256991"
"1061","3879","1","HIST"," 160B","AMERICAN LEGAL HIST II","LEC","003438","636256991"
"1061","3872","1","HIST"," 106B","GERMANY 1945-1990","LEC","010938","636256991"
"1061","3865","1","GECS"," 160A","IN SHADOW OF HOLOCAUST","LEC","009520","636256991"
"1061","1368","1","GER","  20B","CONTINUING GERMAN","LEC","003111","636256991"
"1063","6227","1","GER"," 104A","LET'S TALK: GER CONVERSATION","LEC","003073","636256991"
"1063","4547","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","636256991"
"1063","4171","1","HIST"," 170A","ITALIAN FILMS/ITALIAN HISTORY","LEC","009737","636256991"
"1063","3102","1","AMST"," 130B","TELEVISION/AMER.CULTURE","LEC","000173","636256991"
"1071","4033","1","LGLS"," 138B","SCIENCE ON TRIAL","SEM","005056","636256991"
"1071","4018","1","HIST"," 146B","HITLER, GERMANY & EUROPE","LEC","003379","636256991"
"1071","4006","1","GECS"," 167A","GERM. CINEMA:VAMPS&ANGELS","SEM","003054","636256991"
"1071","1771","1","PSYC","  32A","ABNORMAL PSYCHOLOGY","LEC","007569","636256991"
"1073","6381","3","HIST","  99A","SENIOR RESEARCH","IND","003714","636256991"
"1073","6304","1","HIST"," 108A","NYC: HISTORY OF AM. METROPOLIS","LEC","011862","636256991"
"1073","6256","1","HIST"," 186A","EUROPE IN WORLD WAR II","LEC","003494","636256991"
"1073","6121","1","HIST"," 158B","SOC. HIST OF CONFEDERACY","LEC","003427","636256991"
"1081","4652","1","FILM"," 110B","MOTION PICTURE EDITING","LAB","012038","636256991"
"1081","4395","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","636256991"
"1081","4277","3","HIST","  99B","SENIOR THESIS","IND","003715","636256991"
"1081","1292","2","FA","   3B","INTRO TO DRAWING II","STD","002812","636256991"
"1043","3549","1","HIST","  52B","EUROPE: 1789 TO PRESENT","LEC","003685","697578576"
"1043","5169","1","ENG","  21A","ADOLESCENT LITERATURE","LEC","002348","697578576"
"1043","5168","1","ENG","   8A","21-C AMERICAN LITERATURE","LEC","002628","697578576"
"1043","4321","1","UWS","   5A","UNIVERSITY WRITING SEM.","SEM","009385","697578576"
"1043","3397","1","ENG","  11A","INTRO TO LITERARY METHOD","LEC","002143","697578576"
"1051","3334","1","AMST"," 163B","THE SIXTIES","LEC","000223","697578576"
"1051","2591","1","USEM","  67A","POLITICS SEEN THRU FICT.","SEM","009236","697578576"
"1051","1975","1","MUS","  12B","UNIVERSITY CHORUS","STD","005413","697578576"
"1051","1606","1","FREN","  20B","CONTINUING FRENCH","LEC","003023","697578576"
"1051","1526","2","FA","   3B","INTRO TO DRAWING II","STD","002812","697578576"
"1051","1497","1","ENG"," 125B","ROMANTICISM II","LEC","002164","697578576"
"1053","6300","3","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","697578576"
"1053","5991","1","ENG"," 152B","ARTHURIAN LITERATURE","LEC","002243","697578576"
"1053","5987","1","ENG"," 101A","STUDIES IN POPULAR CULT.","LEC","002088","697578576"
"1053","4247","1","FA","   5B","BLURRING THE BOUNDARIES","STD","009517","697578576"
"1053","3376","1","MUS","  12A","UNIVERSITY CHORUS","STD","005412","697578576"
"1053","3195","1","ENG"," 109B","DIRECTED WRIT: SHORT FICT","SEM","002110","697578576"
"1061","4301","1","FA","   6A","IMPLICATING THE BODY IN SCULPT","STD","010835","697578576"
"1061","3849","1","ENG","  33A","SHAKESPEARE","LEC","002457","697578576"
"1061","2080","1","ENG"," 119B","DIRECTED WRITING: POETRY","SEM","002142","697578576"
"1061","1476","1","HUM","  10A","THE WESTERN CANON","LEC","004255","697578576"
"1061","1308","1","ENG"," 119A","DIRECTED WRITING: FICTION","SEM","002139","697578576"
"1063","5763","1","FREN"," 104B","ADV.LANGUAGE SKILLS/CULT","LEC","002939","697578576"
"1063","5555","1","MUS","   3B","INTRO TO WORLD MUSIC","LEC","010978","697578576"
"1063","5242","1","PE","   9A","VOLLEYBALL","NCA","006519","697578576"
"1063","4037","1","ENG"," 177B","AMER POP MUSIC&CONTEMP FICTION","LEC","011314","697578576"
"1063","4035","1","ENG"," 121A","SEX AND CULTURE","LEC","002149","697578576"
"1063","3875","1","ENG","  19B","THE AUTOBIO IMAGINATION","LEC","002326","697578576"
"1071","4495","1","AAAS"," 133B","LITERATURE OF CARIBBEAN","LEC","000031","697578576"
"1071","3983","1","ENG","  79B","WRITING WKSHOP:MEMORY TO CRAFT","SEM","011348","697578576"
