"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1083","3938","1","MATH","  22A","LIN ALGEBRA/INTER CALC I","LEC","005252","900212598"
"1083","3433","1","CHEM","  15A","HONORS GENERAL CHEMISTRY I","LEC","001091","900212598"
"1083","3074","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","900212598"
"1091","4309","1","USEM","  42B","CHINA IN WESTERN IMAGINATION","SEM","009179","900212598"
"1091","2643","1","UWS","  16B","UNIVERSITY WRITING SEM.","SEM","009819","900212598"
"1091","1489","1","PE","  38A","INDOOR SOCCER","NCA","006485","900212598"
"1091","1386","1","MATH","  22B","LIN ALGEBRA/INTER CALCII","LEC","005253","900212598"
"1091","1289","2","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","900212598"
"1093","15769","1","HBRW","  41A","ADV. HEBREW: INTEN. CONVSTNL","LEC","003215","900212598"
"1093","15719","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","900212598"
"1093","9868","1","HBRW","  44B","ISRAELI CULTURE AND MEDIA","LEC","003220","900212598"
"1093","3038","1","MATH","  23B","INTRODUCTION TO PROOFS","SEM","005254","900212598"
"1093","3022","1","MATH","  36A","PROBABILITY","LEC","005306","900212598"
"1101","5861","3","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","900212598"
"1101","5606","1","MATH"," 130A","LOGIC AND SET THEORY","LEC","012365","900212598"
"1101","5580","1","PHIL"," 118A","WAR AND MORALITY","LEC","012412","900212598"
"1101","4614","1","HBRW"," 167B","BACK TO ROOTS:REVIVAL MOD.HBRW","LEC","003199","900212598"
"1101","4613","1","HBRW"," 170A","HEBREW  THROUGH ISRAELI CINEMA","LEC","003202","900212598"
"1101","1514","1","MATH","  28B","INTRO TO RINGS & FIELDS","LEC","005262","900212598"
"1101","1487","1","PE","  47A","TOTAL BODY TRAINING","NCA","011381","900212598"
"1103","6181","1","MATH","  28A","INTRODUCTION TO GROUPS","LEC","005260","900212598"
"1103","6143","1","NEJS","  25A","INTRODUCTION TO TALMUD","LEC","006319","900212598"
"1103","5505","1","HBRW"," 161B","HEBREW THOUGH ISRAELI NEWS","LEC","003196","900212598"
"1103","4098","1","PHIL","   6A","INTRO TO SYMBOLIC LOGIC","LEC","006701","900212598"
"1111","4420","1","MATH","  40A","INTRO TO REAL ANALYSIS I","LEC","005330","900212598"
"1111","2549","1","PHIL"," 106B","MATHEMATICAL LOGIC","LEC","006532","900212598"
"1111","1551","1","HBRW"," 123B","CREATIVE RDG & WRITING II","LEC","003189","900212598"
"1113","10296","1","HBRW"," 144A","HBRW THROUGH PLAYS & DRAMA","LEC","003194","900212598"
"1113","10248","1","PHIL"," 162B","ARISTOTLE","LEC","006607","900212598"
"1113","6654","1","PHIL"," 132A","INFINITY","LEC","012529","900212598"
"1113","4824","5","HBRW","  99A","SENIOR THESIS","IND","003230","900212598"
"1113","4810","1","HBRW"," 168A","HEBREW LANGUAGE TEACHING I","LEC","003200","900212598"
"1121","8648","1","PHIL"," 131B","METAPHYSICS OF DEATH","LEC","012852","900212598"
"1121","8553","1","THA"," 102B","SHAKESPEARE: ON STAGE&SCREEN","LEC","010986","900212598"
"1121","8441","1","MUS","   3B","INTRO TO WORLD MUSIC","LEC","010978","900212598"
"1121","8297","1","PHIL","  35A","PHILOSOPHY OF SCIENCE","LEC","006666","900212598"
"1083","3435","2","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","307616810"
"1083","6268","1","COML"," 120B","WRITERS/DANGEROUS&IN DANGER","SEM","011340","307616810"
"1083","5671","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","307616810"
"1083","3732","4","COMP","   1A","COMPOSITION","LEC","001608","307616810"
"1083","3431","1","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","307616810"
"1091","4135","1","USEM","  10B","YOUTH AND DEMOCRACY","SEM","009092","307616810"
"1091","3262","1","UWS","  22B","UNIVERSITY WRITING SEM.","SEM","011892","307616810"
"1091","1251","1","FA","   4B","THREE-DIMENSIONAL DES II","STD","002829","307616810"
"1091","1120","2","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","307616810"
"1091","1117","1","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","307616810"
"1093","9964","1","SOC"," 189A","SOC. OF BODY AND HEALTH","LEC","007949","307616810"
"1093","7056","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","307616810"
"1093","6983","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","307616810"
"1093","4581","2","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","307616810"
"1101","2038","1","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","307616810"
"1101","2034","2","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","307616810"
"1101","1064","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","307616810"
"1103","4958","1","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","307616810"
"1103","4513","1","HSSP","  89A","INTERNSHIP & ANALYSIS","SEM","011087","307616810"
"1103","4512","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","307616810"
"1103","4280","2","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","307616810"
"1103","4278","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","307616810"
"1111","4466","1","HSSP"," 115B","PERSPECT.ON BEHAVIORAL HEALTH","LEC","012364","307616810"
"1111","4203","1","ANTH"," 127A","MEDICINE/BODY/CULTURE","LEC","000324","307616810"
"1111","2493","3","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","307616810"
"1111","2411","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","307616810"
"1113","5948","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","307616810"
"1113","5352","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","307616810"
"1113","4142","1","HSSP"," 102A","GLOBAL PERSPECTIVES ON HEALTH","LEC","009800","307616810"
"1113","3542","1","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","307616810"
"1121","8533","1","ENG","  60B","FILMS OF DISNEY","LEC","012808","307616810"
"1121","8187","1","AAAS","  60A","ECON OF 3RD WORLD HUNGER","LEC","000071","307616810"
"1121","6772","2","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","307616810"
"1121","3802","1","ANTH"," 116A","HUMAN OSTEOLOGY","LEC","000307","307616810"
"1083","6206","3","HISP","  20B","CONTINUING SPANISH","LEC","008245","553846032"
"1083","6140","2","USEM","  53A","BETWEEN CONFLCT/COOPRATN","SEM","009547","553846032"
"1083","4957","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","553846032"
"1083","3117","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","553846032"
"1091","4598","2","UWS","   4B","UNIVERSITY WRITING SEM.","SEM","009379","553846032"
"1091","4249","2","HISP","  34A","INTER. SPANISH: CULTURE","LEC","008250","553846032"
"1091","3523","2","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","553846032"
"1091","1547","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","553846032"
"1093","16196","9","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","553846032"
"1093","13732","1","HISP"," 104B","PEOPLE, IDEA,LANG HISPANIC WOR","LEC","010913","553846032"
"1093","10522","1","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","553846032"
"1093","3655","1","AAAS"," 126B","POL. ECONOMY-THIRD WORLD","LEC","000021","553846032"
"1101","5889","4","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","553846032"
"1101","5324","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","553846032"
"1101","4875","1","HISP"," 105A","SPANISH CONVERSATN/GRAM.","LEC","008165","553846032"
"1101","1967","2","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","553846032"
"1101","1913","1","ECON","  83A","STATISTICS-ECON ANALYSIS","LEC","001953","553846032"
"1103","5060","1","OFFC"," 100","Off Campus Study","LEC","010796","553846032"
"1111","4655","1","HISP"," 167B","COL.IMAGINAR'S/POST COL.FICTN","SEM","012595","553846032"
"1111","2368","1","HISP"," 111B","INTRO TO LATIN AM. LIT","LEC","008177","553846032"
"1111","1990","1","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","553846032"
"1111","1420","2","ECON"," 184B","ECONOMETRICS","LEC","001873","553846032"
"1113","10321","1","HISP"," 161B","REALITY EFFECTS","SEM","012720","553846032"
"1113","10052","2","ECON"," 201A","GLOBAL ECONOMIC ENVIRMNT","LEC","004381","553846032"
"1113","9918","2","FIN"," 201A","FINANCIAL THEORY","LEC","004393","553846032"
"1113","6444","1","JOUR"," 109B","DIGITAL &MULTIMEDIA JOURNALISM","LEC","004766","553846032"
"1121","6120","1","FIN"," 202A","INT'L CORPORATE FINANCE","LEC","004399","553846032"
"1121","6114","2","ECON"," 260A","INT'L TRADE POLICY/INST","LEC","004496","553846032"
"1121","6102","1","ECON"," 202A","APPLIED INT'L. MACROECONOMICS","LEC","004384","553846032"
"1121","1732","1","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","553846032"
"1083","3436","4","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","026238901"
"1083","6214","3","HISP","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","026238901"
"1083","3991","2","MATH","  15A","APPLIED LINEAR ALGEBRA","LEC","005212","026238901"
"1083","3735","7","COMP","   1A","COMPOSITION","LEC","001608","026238901"
"1083","3432","2","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","026238901"
"1091","4298","1","USEM","  26B","MAPS: COSMOS TO HUMAN GENOME","SEM","012161","026238901"
"1091","3724","2","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","026238901"
"1091","1385","1","MATH","  20A","CALC OF SEVERAL VARIABLE","LEC","005234","026238901"
"1091","1121","4","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","026238901"
"1091","1004","1","UWS","   4B","UNIVERSITY WRITING SEM.","SEM","009379","026238901"
"1093","5237","3","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","026238901"
"1093","5225","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","026238901"
"1093","4605","3","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","026238901"
"1093","4589","4","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","026238901"
"1093","3022","1","MATH","  36A","PROBABILITY","LEC","005306","026238901"
"1101","5676","1","THA"," 155A","ICONS OF MASCULINITY","LEC","008318","026238901"
"1101","4680","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","026238901"
"1101","2088","1","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","026238901"
"1101","2040","3","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","026238901"
"1101","2035","3","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","026238901"
"1103","6317","1","BIOL","  23A","ECOLOGY","LEC","000888","026238901"
"1103","4521","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","026238901"
"1103","4520","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","026238901"
"1103","4212","1","BIOL","  42A","HUMAN PHYSIOLOGY","LEC","000989","026238901"
"1103","4135","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","026238901"
"1111","4199","1","AMST"," 170A","CONSPIRACY THEORY","LEC","000232","026238901"
"1111","1457","1","BIOL","  51A","BIOSTATISTICS","LEC","000998","026238901"
"1111","1445","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","026238901"
"1111","1046","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","026238901"
"1111","1045","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","026238901"
"1113","10243","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","026238901"
"1113","5948","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","026238901"
"1113","4144","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","026238901"
"1113","3632","1","BIOL","  60B","EVOLUTION","LEC","001000","026238901"
"1113","3554","1","BIOL"," 128A","HUMAN GENETICS","LEC","000807","026238901"
"1121","8433","1","HS"," 124A","DILEMMAS: LONG-TERM CARE","SEM","003748","026238901"
"1121","8367","1","MATH","  37A","DIFFERENTIAL EQUATIONS","LEC","005309","026238901"
"1121","4084","2","BIOL","  43B","COMPARATIVE VERTEBRATE ANATOMY","LEC","000993","026238901"
"1121","2052","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","026238901"
"1083","6273","1","USEM","  88A","CONFESSIONS & MEDITATIONS","SEM","009298","421520970"
"1083","6200","2","HISP","  10A","BEGINNING SPANISH","LEC","008175","421520970"
"1083","4959","1","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","421520970"
"1083","3729","1","UWS","  10A","UNIVERSITY WRITING SEM.","SEM","009335","421520970"
"1091","4227","1","HISP","  20B","CONTINUING SPANISH","LEC","008245","421520970"
"1091","1377","2","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","421520970"
"1091","1367","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","421520970"
"1093","16056","1","MUS","  35A","FREEDOM&CONVENTION:JAZZ IMPROV","LEC","012323","421520970"
"1093","15868","1","AMST"," 183B","SPORTS AND AMERICAN CUL.","LEC","000237","421520970"
"1093","15552","1","ANTH"," 156A","POWER AND VIOLENCE","LEC","000381","421520970"
"1093","13876","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","421520970"
"1093","13704","3","HISP","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","421520970"
"1101","5081","1","AMST"," 175A","VIOLENCE IN AMER. LIFE","LEC","000234","421520970"
"1101","5080","1","AMST"," 156B","TRANSATLANTIC CROSSINGS","SEM","000210","421520970"
"1101","3624","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","421520970"
"1101","1386","4","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","421520970"
"1103","6121","1","PHIL","  13B","ECONOMIC PHILOSOPHIES","LEC","009818","421520970"
"1103","6025","1","AMST"," 163B","THE SIXTIES","LEC","000223","421520970"
"1103","5602","1","ECON","  69A","ECONOMICS OF RACE&GENDER","LEC","001937","421520970"
"1103","5003","1","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","421520970"
"1103","4055","1","AMST"," 100A","CLASS. TEXTS:AMERICAN CULT1900","LEC","000105","421520970"
"1111","2669","1","ECON"," 171A","FINANCIAL ECONOMICS","LEC","001856","421520970"
"1111","1433","1","AMST"," 100B","20TH-C AMERICAN CULTURE","LEC","000108","421520970"
"1111","1402","1","ECON"," 184B","ECONOMETRICS","LEC","001873","421520970"
"1113","10193","1","ENG","  27B","CLASSIC HOLLYWOOD CINEMA","LEC","009789","421520970"
"1113","6446","1","COSI","  21A","STRUCTURE/FUNDMT.COMPUT.","LEC","001722","421520970"
"1113","6024","1","ECON"," 135A","INDUSTRIAL ORGANIZATION","LEC","001825","421520970"
"1113","3780","1","COSI","  11A","PROGRAMMING:JAVA AND C","LEC","001651","421520970"
"1121","8378","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","421520970"
"1121","7270","3","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","421520970"
"1121","7216","1","AMST"," 116B","RACE&AMERICAN CINEMA","LEC","010841","421520970"
"1121","6582","1","COSI"," 177A","INTRO: SCIENTIFIC COMPUTING","LEC","012583","421520970"
"1121","3888","1","COSI","  12B","ADV. PROGRAMMING TECHNIQUES","LEC","012337","421520970"
"1083","5671","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","793457948"
"1083","4957","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","793457948"
"1083","4604","1","PE","  26A","BEG SOCIAL DANCE","NCA","006459","793457948"
"1083","3832","1","FA","  17A","HIST ART I:ANTIQ-MEDIEVL","LEC","002763","793457948"
"1083","3734","6","COMP","   1A","COMPOSITION","LEC","001608","793457948"
"1091","4158","1","USEM","   4A","LITERACY AND DEVELOPMENT","SEM","009758","793457948"
"1091","4112","1","FA","  24B","20TH C/CONTMP LAT AM ART","LEC","002806","793457948"
"1091","2875","3","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","793457948"
"1091","1006","1","UWS","   6B","UNIVERSITY WRITING SEM.","SEM","009393","793457948"
"1093","15675","1","SOC","   3B","SOCIAL THEORY&CONTEMPORARY SOC","LEC","010831","793457948"
"1093","14128","1","SOC"," 119A","WAR/POSSIBILITIES OF PEACE","LEC","007832","793457948"
"1093","13868","1","FA","  74A","ART SINCE 1945","LEC","002751","793457948"
"1093","13544","1","JOUR"," 103B","ADVERTISING & THE MEDIA","SEM","004762","793457948"
"1101","4082","1","SOC"," 150B","CULTURE OF CONSUMPTION","LEC","007889","793457948"
"1101","4081","1","SOC"," 147A","ORGANIZATIONS/SOC.CHANGE","LEC","007882","793457948"
"1101","1497","1","FA","  13B","BUDDHIST ART","LEC","002737","793457948"
"1101","1024","1","FA","  18B","HIST ART II:RENAISS.-MOD","LEC","002776","793457948"
"1103","6285","1","FA","  61B","WOMEN AS ARTISTS & ART","LEC","002840","793457948"
"1103","6036","1","ANTH"," 159A","MUSEUMS&PUBLIC MEMORY","SEM","010934","793457948"
"1103","5519","1","SOC"," 111A","POLITICAL SOCIOLOGY","LEC","007812","793457948"
"1103","4865","1","SOC"," 189A","SOC. OF BODY AND HEALTH","LEC","007949","793457948"
"1111","5148","5","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","793457948"
"1111","4481","1","ECON/FA","  87A","ECONOMICS AND THE ARTS","LEC","012528","793457948"
"1111","4388","1","FA"," 192A","STUDIES IN MODERN ART","LEC","002779","793457948"
"1111","4383","1","FA","  45A","ST PETER'S & THE VATICAN","LEC","002823","793457948"
"1111","2783","1","SOC"," 127A","IDENTITY IN GLOBAL RELATIONS","LEC","012427","793457948"
"1113","10745","5","PEER","  94A","PEER ASSISTANTSHIP","IND","009682","793457948"
"1113","10193","1","ENG","  27B","CLASSIC HOLLYWOOD CINEMA","LEC","009789","793457948"
"1113","6642","1","ENVS","   2A","FUNDAMENTALS ENVIRON. CHALLENG","LEC","012499","793457948"
"1113","4714","1","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","793457948"
"1113","4572","4","SOC","  99D","SENIOR RESEARCH","IND","008110","793457948"
"1113","4034","1","FA"," 199A","METHODS/APPR:HIST.OF ART","SEM","002786","793457948"
"1121","3840","1","SOC"," 155B","SOCIAL MOVEMENTS","LEC","007896","793457948"
"1121","3832","1","POL"," 128A","VIOLENCE/POPULAR INSURG.","LEC","007001","793457948"
"1121","2204","4","SOC","  99D","SENIOR RESEARCH","IND","008110","793457948"
"1083","6554","1","COMP","   1A","COMPOSITION","LEC","001608","952123453"
"1083","6334","1","PHSC","   8B","CONCEPT & THEORIES IN PHYSICS","LEC","010874","952123453"
"1083","4957","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","952123453"
"1083","3095","1","PHIL","  17A","INTRO TO ETHICS","LEC","006632","952123453"
"1091","3466","1","USEM","  57B","WHY WORK?","SEM","009583","952123453"
"1091","1367","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","952123453"
"1091","1013","1","UWS","  13B","UNIVERSITY WRITING SEM.","SEM","009342","952123453"
"1093","15680","1","SOC"," 146A","MASS COMMUNICATIONS THRY","LEC","007881","952123453"
"1093","14509","1","HIST","  51A","U.S. HISTORY: 1607-1865","LEC","003680","952123453"
"1093","13164","1","AMST"," 170A","IDEA OF CONSPIRACY-AMER.","LEC","000232","952123453"
"1101","5549","1","LGLS"," 161B","ADVOCACY FOR POLICY CHANGE","SEM","012400","952123453"
"1101","5361","1","HIST","  80B","EAST ASIA: 19THC-PRESENT","LEC","003706","952123453"
"1101","5318","1","AMST"," 116B","RACE&AMERICAN CINEMA","LEC","010841","952123453"
"1101","5138","1","HIST"," 147B","20TH CENTURY RUSSIA","LEC","003381","952123453"
"1101","5081","1","AMST"," 175A","VIOLENCE IN AMER. LIFE","LEC","000234","952123453"
"1103","6121","1","PHIL","  13B","ECONOMIC PHILOSOPHIES","LEC","009818","952123453"
"1103","6092","1","HIST"," 112B","CRUSADES/EXPANS.-MED EUR","LEC","003269","952123453"
"1103","5303","1","HIST"," 103A","ROMAN HISTORY TO 455 CE","LEC","003259","952123453"
"1103","4514","1","LGLS","  89A","LAW & SOC. INTRNSHP/SEM","SEM","005069","952123453"
"1111","4464","1","AMST"," 188B","BRANDEIS:LAW,BUSINESS&POLITICS","SEM","000245","952123453"
"1111","4324","1","HIST"," 186A","EUROPE IN WORLD WAR II","LEC","003494","952123453"
"1111","4317","1","HIST"," 161B","AMERICAN POLITICAL HIST","LEC","003440","952123453"
"1111","2724","1","HIST","  51B","U.S. HISTORY: 1865-PRES.","LEC","003684","952123453"
"1111","2619","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","952123453"
"1113","10228","1","HIST","  65B","COLLEGE 101:STUD.AM.HIGHER ED","SEM","009801","952123453"
"1113","5696","2","HISP","  20B","CONTINUING SPANISH","LEC","008245","952123453"
"1113","5106","2","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","952123453"
"1121","8578","1","FILM"," 114A","GENRE FILMS IN CINEMA AND TV","LEC","012832","952123453"
"1121","8294","1","NEJS"," 181A","JEWS ON SCREEN","LEC","005973","952123453"
"1121","8236","1","ENG","   7A","AMERICAN LIT: 1900-2000","LEC","002623","952123453"
"1121","3638","2","HISP","  34A","INTER. SPANISH: CULTURE","LEC","008250","952123453"
"1121","1748","1","ECON"," 122B","ECONOMICS OF THE MIDDLE EAST","LEC","011571","952123453"
"1083","6436","1","USEM","  40B","WHAT A GOOD IDEA!","SEM","012171","053165838"
"1083","5846","5","CHEM","  19A","HONORS GEN'L CHEM LAB I","LAB","001100","053165838"
"1083","5617","1","UWS","  16A","UNIVERSITY WRITING SEM.","SEM","009347","053165838"
"1083","3991","2","MATH","  15A","APPLIED LINEAR ALGEBRA","LEC","005212","053165838"
"1083","3433","1","CHEM","  15A","HONORS GENERAL CHEMISTRY I","LEC","001091","053165838"
"1091","4141","1","HSSP"," 114B","INEQUALITIES HEALTH&HEALTHCARE","LEC","012121","053165838"
"1091","2580","3","PE","   5A","FIRST AID AND CPR","NCA","006503","053165838"
"1091","1753","4","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","053165838"
"1091","1385","1","MATH","  20A","CALC OF SEVERAL VARIABLE","LEC","005234","053165838"
"1091","1122","2","CHEM","  19B","HONORS GEN'L CHEM LAB II","LAB","001102","053165838"
"1091","1118","1","CHEM","  15B","HONORS GENERAL CHEMISTRY II","LEC","001095","053165838"
"1093","16102","2","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","053165838"
"1093","6983","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","053165838"
"1093","5229","1","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","053165838"
"1093","4597","1","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","053165838"
"1093","4589","4","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","053165838"
"1101","5399","2","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","053165838"
"1101","5101","3","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","053165838"
"1101","2036","4","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","053165838"
"1101","1065","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","053165838"
"1101","1064","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","053165838"
"1103","5060","1","OFFC"," 100","Off Campus Study","LEC","010796","053165838"
"1111","2140","1","BIOL"," 132A","GENERAL MICROBIOLOGY","LEC","000812","053165838"
"1111","1989","2","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","053165838"
"1111","1445","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","053165838"
"1111","1002","1","FA","   3B","INTRO TO DRAWING II","STD","002812","053165838"
"1113","5948","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","053165838"
"1113","5804","23","BIOL","  99A","SENIOR RESEARCH","IND","001010","053165838"
"1113","4146","1","HSSP","  89A","INTERNSHIP & ANALYSIS","SEM","011087","053165838"
"1113","4144","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","053165838"
"1113","3550","1","BIOL","  42A","HUMAN PHYSIOLOGY","LEC","000989","053165838"
"1121","8196","1","ANTH"," 111A","AGING IN CROSS-CULT. PERSPECT.","SEM","012416","053165838"
"1121","3662","23","BIOL","  99B","SENIOR RESEARCH","IND","001011","053165838"
"1121","2272","1","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","053165838"
"1121","2052","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","053165838"
"1121","1554","1","PE","  41A","PILATES","NCA","006491","053165838"
"1091","3262","1","UWS","  22B","UNIVERSITY WRITING SEM.","SEM","011892","999071256"
"1091","4330","1","USEM","  48B","THE RATIONAL/IRRATIONAL","SEM","009190","999071256"
"1091","4191","1","PHIL","  21A","ENVIRONMENTAL ETHICS","SEM","011041","999071256"
"1091","4169","1","NEJS","   5A","FOUNDAT'L COURSE:JUD.ST.","LEC","005991","999071256"
"1093","15765","1","ENG","  22A","FLIMI FICTIONS:PAGE TO SCREEN","LEC","012287","999071256"
"1093","15605","1","HIST","  52B","EUROPE: 1789 TO PRESENT","LEC","003685","999071256"
"1093","15601","1","RECS"," 130A","THE RUSSIAN NOVEL","LEC","007629","999071256"
"1093","15579","1","ENG","  27B","CLASSIC HOLLYWOOD CINEMA","LEC","009789","999071256"
"1093","10518","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","999071256"
"1101","5559","1","GECS"," 167A","GERM. CINEMA:VAMPS&ANGELS","SEM","003054","999071256"
"1101","5325","1","ENG","  33A","SHAKESPEARE","LEC","002457","999071256"
"1101","4727","1","ENG","   1A","INTODUCTN. TO LITERARY STUDIES","LEC","012170","999071256"
"1101","3966","1","PHIL"," 146A","IDEA OF GOD","LEC","006594","999071256"
"1101","1477","1","PE","  38A","INDOOR SOCCER","NCA","006485","999071256"
"1103","6180","1","MATH","   3A","MATH FOR ELE&MID SCHL TEACHERS","LEC","011064","999071256"
"1103","6072","1","ENG","  46B","AMERICAN GOTHIC ROMANTIC FICT","SEM","011840","999071256"
"1103","5541","1","PHIL"," 161A","PLATO","SEM","006604","999071256"
"1103","5045","3","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","999071256"
"1111","1965","1","OFFC"," 100","Off Campus Study","LEC","010796","999071256"
"1113","10788","9","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","999071256"
"1113","10317","1","COML"," 165A","TEACHING ACROSS CULTURES","SEM","001569","999071256"
"1113","10244","1","PHIL","  24A","PHILOSOPHY OF RELIGION","LEC","006651","999071256"
"1113","5946","1","SOC"," 153A","SOCIOLOGY OF EMPOWERMENT","SEM","007893","999071256"
"1113","3792","1","ED"," 102A","SEC.CURRIC,INSTR,ASSESMT","LEC","002050","999071256"
