"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1083","3722","1","UWS","   3A","UNIVERSITY WRITING SEM.","SEM","009372","197207271"
"1083","3435","2","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","197207271"
"1091","4241","2","HISP","  10A","BEGINNING SPANISH","LEC","008175","197207271"
"1091","4159","1","USEM","   6A","ANATOMY AND GENDER","SEM","009246","197207271"
"1091","3725","3","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","197207271"
"1091","2790","1","CLAS"," 145B","GREEK/ROMAN ART&ARCHAEOL","LEC","001399","197207271"
"1091","1119","1","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","197207271"
"1093","15623","1","COSI","  65A","INTRO 3-D ANIMATION","LEC","011472","197207271"
"1093","11104","1","PE","  47A","TOTAL BODY TRAINING","NCA","011381","197207271"
"1093","6882","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","197207271"
"1093","5714","1","COSI","  11A","PROGRAMMING:JAVA AND C","LEC","001651","197207271"
"1093","4609","4","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","197207271"
"1093","4589","4","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","197207271"
"1093","3011","7","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","197207271"
"1111","4466","1","HSSP"," 115B","PERSPECT.ON BEHAVIORAL HEALTH","LEC","012364","197207271"
"1111","2778","3","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","197207271"
"1111","1704","4","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","197207271"
"1111","1603","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","197207271"
"1113","10781","6","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","197207271"
"1113","5948","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","197207271"
"1113","5698","3","HISP","  20B","CONTINUING SPANISH","LEC","008245","197207271"
"1113","4700","1","MUS"," 101A","THEORY/MUSICNSHP I PRT 1","LEC","005363","197207271"
"1113","4618","1","MUS"," 102A","THEORY/MSCNSHP LABI PRT1","LAB","005371","197207271"
"1113","4356","1","LING"," 100A","INTRO TO LINGUISTICS","LEC","005078","197207271"
"1121","8326","1","SOC"," 117B","SOC: SCI, TECHNOLOGY, MEDICINE","LEC","007828","197207271"
"1121","3744","1","HSSP","  89A","INTERNSHIP & ANALYSIS","SEM","011087","197207271"
"1121","3634","2","HISP","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","197207271"
"1123","5096","1","OFFC"," 100","Off Campus Study","LEC","010796","197207271"
"1131","7939","1","HSSP"," 107B","HEALTH CARE TECHNOLOGY","LEC","011566","197207271"
"1131","7849","1","BIOL","  55B","DIET AND HEALTH","LEC","000999","197207271"
"1131","4544","2XC","MUS","  86B","IMPROV COLLECTIVE","STD","012771","197207271"
"1131","4082","2","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","197207271"
"1131","1974","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","197207271"
"1091","4167","1","USEM","  37B","ART AND MEMORY","SEM","009596","368679527"
"1091","3264","1","UWS","  24B","UNIVERSITY WRITING SEM.","SEM","011894","368679527"
"1091","1542","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","368679527"
"1091","1272","1","FREN"," 106B","THE ART OF FRENCH COMPOSITION","LEC","002942","368679527"
"1093","15765","1","ENG","  22A","FLIMI FICTIONS:PAGE TO SCREEN","LEC","012287","368679527"
"1093","13660","2","HISP","  10A","BEGINNING SPANISH","LEC","008175","368679527"
"1093","7417","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","368679527"
"1093","5846","1","ENG"," 109B","DIRECTED WRIT: SHORT FICT","SEM","002110","368679527"
"1101","5151","1","FREN"," 155B","TOPICS IN FRENCH DRAMA 20TH C","LEC","002996","368679527"
"1101","4569","2","HISP","  20B","CONTINUING SPANISH","LEC","008245","368679527"
"1101","2471","1","PSYC","  51A","STATISTICS","LEC","007600","368679527"
"1101","2470","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","368679527"
"1103","6302","1","FREN"," 137A","LITERARY RESPONSE TO VIOLENCE","LEC","002972","368679527"
"1103","5326","1","HISP","  34A","INTER. SPANISH: CULTURE","LEC","008250","368679527"
"1103","5139","2","PSYC","  52A","RSRCH METHODS & LAB IN PSYCHLG","LEC","007602","368679527"
"1103","4581","1","PSYC"," 169B","DISORDERS OF CHILDHOOD","LEC","007356","368679527"
"1111","1965","1","OFFC"," 100","Off Campus Study","LEC","010796","368679527"
"1113","10265","1","PSYC"," 146A","EVOLUTIONARY PSYCHOLOGY","SEM","012640","368679527"
"1113","6642","1","ENVS","   2A","FUNDAMENTALS ENVIRON. CHALLENG","LEC","012499","368679527"
"1113","6482","1","NPSY","  17A","HAND AND BRAIN","SEM","011323","368679527"
"1113","5170","1","FREN"," 110A","CULTURAL REPRESENTATIONS","LEC","002949","368679527"
"1113","4736","1","PE","  41A","PILATES","NCA","006491","368679527"
"1121","8605","1","ENG","  65B","THEMES MODERN POETRY","LEC","012840","368679527"
"1121","8460","1","FREN"," 122B","THE RENAISSANCE","LEC","002961","368679527"
"1121","8430","1","FA"," 178A","FRIDA KAHLO ART LIFE LEGACY","LEC","012650","368679527"
"1121","3894","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","368679527"
"1122","2141","1DL","SOC"," 126A","SOCIOLOGY OF DEVIANCE","LEC","007850","368679527"
"1122","2086","1","ENG","  60B","FILMS OF DISNEY","LEC","012808","368679527"
"1122","2085","1","ENG","  33A","SHAKESPEARE","LEC","002457","368679527"
"1083","6307","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","990922524"
"1083","6205","2","HISP","  20B","CONTINUING SPANISH","LEC","008245","990922524"
"1083","6158","1","USEM","  55B","HOW TO TRAVEL","SEM","012111","990922524"
"1083","4067","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","990922524"
"1091","4246","2","HISP","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","990922524"
"1091","2515","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","990922524"
"1091","1748","1","ED"," 158B","LOOK  W/THE LEARNER:PRAC&INQUI","SEM","009730","990922524"
"1091","1010","1","UWS","  10B","UNIVERSITY WRITING SEM.","SEM","009336","990922524"
"1093","15598","1","ENG","  50B","AMERICAN INDEPENDENT FILM","LEC","012277","990922524"
"1093","13172","1","AMST"," 191B","GREENING THE IVORY TOWER","SEM","000248","990922524"
"1093","10514","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","990922524"
"1093","6610","2","FA","   4A","THREE-DIMENSIONAL DES. I","STD","002828","990922524"
"1101","5228","1","SOC"," 155B","SOCIAL MOVEMENTS","LEC","007896","990922524"
"1101","4251","1","FILM"," 110B","MOTION PICTURE EDITING","LAB","012038","990922524"
"1101","4082","1","SOC"," 150B","CULTURE OF CONSUMPTION","LEC","007889","990922524"
"1101","1488","1","PE","  49A","TENNIS / SQUASH","NCA","011383","990922524"
"1102","2202","1","AMST"," 102AJ","ENVIRONMENT,SOC.JUSTICE&EMPOW.","SEM","012521","990922524"
"1102","2190","1","BISC","   6BJ","ENVIRONMENTAL HEALTH","SEM","012494","990922524"
"1103","6298","1","ENG","  79A","DIRECTED WRITE:BEG SCREENPLAY","SEM","011341","990922524"
"1103","5359","1","SOC"," 119A","WAR/POSSIBILITIES OF PEACE","LEC","007832","990922524"
"1103","4572","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","990922524"
"1111","4362","1","SOC"," 115A","MASCULINITIES","SEM","011359","990922524"
"1111","4330","1","JOUR"," 112B","ART OF FEATURE WRITING","SEM","004769","990922524"
"1111","4201","1","ANTH","  26A","COMMUNICATION AND MEDIA","LEC","000516","990922524"
"1111","1006","1","FA","   7B","LIFE PAINTING","STD","009518","990922524"
"1113","10342","1","SOC"," 132B","SOC PERSPECTIVES PARENTING","SEM","007865","990922524"
"1113","10316","1","SAS"," 150B","INDIAN FILM:THREE-HOUR DREAM","LEC","011496","990922524"
"1113","6642","1","ENVS","   2A","FUNDAMENTALS ENVIRON. CHALLENG","LEC","012499","990922524"
"1113","6084","1","CHSC","   3B","ENVRO CHALLEGNES: ROLE OF CHEM","LAB","011007","990922524"
"1113","5946","1","SOC"," 153A","SOCIOLOGY OF EMPOWERMENT","SEM","007893","990922524"
"1121","8663","1","THA"," 195A","TOPICS IN THEATER/DRAMA","LEC","008341","990922524"
"1121","8330","1","SOC"," 165A","SOCIOLOGY OF BIRTH & DEATH","SEM","007906","990922524"
"1121","2982","1","ENVS","  89A","ENVIRONMENTAL INTERNSHIP","SEM","002663","990922524"
"1122","2141","1DL","SOC"," 126A","SOCIOLOGY OF DEVIANCE","LEC","007850","990922524"
"1091","4241","2","HISP","  10A","BEGINNING SPANISH","LEC","008175","932812355"
"1083","4925","2","ITAL","  10A","BEGINNING ITALIAN","LEC","004575","932812355"
"1083","3720","1","UWS","   1A","UNIVERISTY WRITING SEM.","SEM","009352","932812355"
"1083","3117","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","932812355"
"1091","4164","1","USEM","  87B","SEEKING JUSTICE:JEWS&GERMANS","SEM","011013","932812355"
"1091","1492","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","932812355"
"1091","1296","1","HIST","  51B","U.S. HISTORY: 1865-PRES.","LEC","003684","932812355"
"1101","5361","1","HIST","  80B","EAST ASIA: 19THC-PRESENT","LEC","003706","932812355"
"1101","5259","1","HIST"," 145A","WAR IN EUROPEAN HISTORY","LEC","003374","932812355"
"1101","1907","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","932812355"
"1103","6248","1","ANTH"," 121A","CROSSING CULTURAL BOUNDARIES","LEC","011775","932812355"
"1103","6118","1","SOC"," 150B","CULTURE OF CONSUMPTION","LEC","007889","932812355"
"1103","6092","1","HIST"," 112B","CRUSADES/EXPANS.-MED EUR","LEC","003269","932812355"
"1103","5320","3","HISP","  20B","CONTINUING SPANISH","LEC","008245","932812355"
"1111","4334","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","932812355"
"1111","4311","1","HIST"," 110B","CIV-HIGH/LATE MIDDLE AGE","LEC","003267","932812355"
"1111","4295","1","ENG"," 177A","HITCHCOCK'S MOVIES","LEC","002290","932812355"
"1111","4201","1","ANTH","  26A","COMMUNICATION AND MEDIA","LEC","000516","932812355"
"1111","4199","1","AMST"," 170A","CONSPIRACY THEORY","LEC","000232","932812355"
"1113","10229","1","HIST","  71A","LAT AM HIST CONQ-1870","LEC","003695","932812355"
"1113","6642","1","ENVS","   2A","FUNDAMENTALS ENVIRON. CHALLENG","LEC","012499","932812355"
"1113","5712","2","HISP","  34A","INTER. SPANISH: CULTURE","LEC","008250","932812355"
"1113","4464","1","IMES"," 104A","ISLAM: CIV./INSTITUTIONS","LEC","004559","932812355"
"1121","8576","1","AAAS"," 135B","GLOBAL HIP-HOP","LEC","012035","932812355"
"1121","8533","1","ENG","  60B","FILMS OF DISNEY","LEC","012808","932812355"
"1121","8332","1","SOC"," 193A","ENVIRONMENT, HEALTH&SOCIETY","LEC","011371","932812355"
"1121","6066","1","CLAS"," 145B","GREEK/ROMAN ART&ARCHAEOL","LEC","001399","932812355"
"1121","3840","1","SOC"," 155B","SOCIAL MOVEMENTS","LEC","007896","932812355"
"1123","10513","1","HIST","  56B","WORLD HISTORY TO 1960","LEC","009568","932812355"
"1123","10459","1","AMST"," 183B","SPORTS AND AMERICAN CUL.","LEC","000237","932812355"
"1123","5532","1","HIST"," 103A","ROMAN HISTORY TO 455 CE","LEC","003259","932812355"
"1123","3992","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","932812355"
"1093","15822","1","UWS","  23A","UNIVERSITY WRITING SEM.","SEM","009356","259020252"
"1093","15761","4","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","259020252"
"1093","15755","1","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","259020252"
"1093","10326","1","FREN","  10A","BEGINNING FRENCH","LEC","002946","259020252"
"1093","6590","1","FA","   1A","BASIC VISUAL CNCPT/PAINT","STD","002789","259020252"
"1101","4563","1","HISP"," 111B","INTRO TO LATIN AM. LIT","LEC","008177","259020252"
"1101","4484","1","HSSP"," 114B","INEQUALITIES HEALTH&HEALTHCARE","LEC","012121","259020252"
"1101","3350","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","259020252"
"1101","2084","2","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","259020252"
"1101","2081","1","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","259020252"
"1103","6271","1","ENVS","   2A","FUNDAMENTALS ENVIRON. CHALLENG","LEC","012499","259020252"
"1103","6259","1","HISP"," 163A","LATIN AMER.BOOM & BEYOND","LEC","008213","259020252"
"1103","6066","1","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","259020252"
"1103","4999","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","259020252"
"1103","4209","3","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","259020252"
"1111","4583","1","HISP"," 160A","CULTURE&SOC CHANGE IN LAT AMER","SEM","011843","259020252"
"1111","2437","1","CHSC","   4B","THE CHEMISTRY OF SUSTAINABILIT","LEC","012251","259020252"
"1111","1455","2","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","259020252"
"1111","1453","4","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","259020252"
"1111","1279","1","PE","  17A","BEGINNER'S FENCING","NCA","006442","259020252"
"1111","1246","3","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","259020252"
"1113","10321","1","HISP"," 161B","REALITY EFFECTS","SEM","012720","259020252"
"1113","6700","1","BIOL","  23A","ECOLOGY","LEC","000888","259020252"
"1113","4160","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","259020252"
"1113","4158","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","259020252"
"1113","3438","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","259020252"
"1121","8810","5","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","259020252"
"1121","8332","1","SOC"," 193A","ENVIRONMENT, HEALTH&SOCIETY","LEC","011371","259020252"
"1121","6590","1","ENVS","  18B","INTNAL  ENVIRON CONFLICT&COLLA","SEM","011605","259020252"
"1121","1836","1","BIOL","  17B","CONSERVATION BIOLOGY","LEC","000846","259020252"
"1121","1542","1","PE","  27A","KEEPING STRESS IN CHECK","NCA","006464","259020252"
"1121","1088","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","259020252"
"1121","1086","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","259020252"
"1123","10865","1","ENVS"," 104AJ","SUSTAINABILITY IN THE SUBURBS","SEM","012981","259020252"
"1123","10520","1","ENVS"," 100EJ","GIS&FIELD METHOD:N.E.LANDSCAPE","SEM","012867","259020252"
"1123","10519","1","BIOL","  32AJ","FIELD BIOLOGY","SEM","012866","259020252"
"1123","10518","1","AMST"," 104BJ","BOSTON/SUBURBS: ENVIR AND HIST","SEM","012865","259020252"
"1123","5436","3","ENVS","  99A","SENIOR RESEARCH","IND","011902","259020252"
"1123","5090","1","1CAS","9000","SPECIAL COURSE LOAD","NCA","009845","259020252"
"1131","7936","1","HISP"," 164B","STUDIES: LATIN AMER. LIT","LEC","008217","259020252"
"1131","4012","1","BIOL","  50B","ANIMAL BEHAVIOR","LEC","000997","259020252"
"1131","3828","3","ENVS","  99B","SENIOR THESIS","IND","011901","259020252"
"1131","1776","1","BIOL","  51A","BIOSTATISTICS","LEC","000998","259020252"
"1111","4403","1","THA"," 109A","IMPROVISATION","STD","008289","761016379"
"1111","2572","1","NPSY","  12A","PERCEPTION:HUMAN,ANIMAL&MACHIN","LEC","006398","761016379"
"1111","1606","1","PSYC","  51A","STATISTICS","LEC","007600","761016379"
"1113","10401","1","THA","  10A","THEATER AS PERFORMANCE","LEC","012731","761016379"
"1113","5102","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","761016379"
"1113","3536","2","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","761016379"
"1113","3080","1","THA"," 101A","STAGE MANAGEMENT: PART I","STD","008272","761016379"
"1121","8663","1","THA"," 195A","TOPICS IN THEATER/DRAMA","LEC","008341","761016379"
"1121","8626","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","761016379"
"1121","8315","1","PSYC"," 133A","NONVERBAL COMMUNICATION","SEM","007306","761016379"
"1121","3894","1","NPSY","  11B","INTRO:BEHAVIORAL NEUROSC","LEC","006392","761016379"
"1123","10625","1","PSYC"," 150B","ORGANIZATIONAL BEHAVIOR","LEC","007326","761016379"
"1123","10553","1","LGLS"," 138B","SCIENCE ON TRIAL","SEM","005056","761016379"
"1123","10508","1","ENG"," 147A","FILM NOIR","LEC","002229","761016379"
"1123","3128","1","THA"," 130A","SUZUKI","STD","010944","761016379"
"1131","8885","1","LGLS"," 142B","LAW AND PSYCHOLOGY","LEC","013081","761016379"
"1131","4714","1","PHIL"," 131B","METAPHYSICS OF DEATH","LEC","012852","761016379"
"1131","3996","1","NPSY"," 120B","MAN IN SPACE","LEC","006393","761016379"
"1131","3978","1","AMST"," 170A","CONSPIRACY THEORY","LEC","000232","761016379"
"1083","4069","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","874881084"
"1083","6417","1","USEM","  86A","FACE IN MIRROR/ DRAW OUT SELF","SEM","011913","874881084"
"1083","6200","2","HISP","  10A","BEGINNING SPANISH","LEC","008175","874881084"
"1083","4631","1","THA"," 101A","STAGE MANAGEMENT: PART I","STD","008272","874881084"
"1091","4380","1","THA","   2A","INTRO THEATRE: PAGE TO STAGE","STD","008562","874881084"
"1091","3756","1","UWS","  26B","UNIVERSITY WRITING SEM.","SEM","009359","874881084"
"1091","3511","1","THA"," 101B","STAGE MANAGEMENT: PART II","STD","011414","874881084"
"1091","1604","1","THA","  41A","THEATER PRACTICUM","STD","008654","874881084"
"1091","1547","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","874881084"
"1093","15775","1","BISC","   7A","BIOLOGY & CULTURE OF DEAFNESS","LEC","011849","874881084"
"1093","15721","1","PSYC","  15A","BIOL.BASES OF MOTIVATION","LEC","007339","874881084"
"1093","9840","1","HBRW","  10A","BEGINNING HEBREW","LEC","003177","874881084"
"1093","3094","1","THA"," 100A","THEATER TEXTS & THEORY I","LEC","008270","874881084"
"1101","5705","1","LING"," 197A","LANGUAGE ACQUIS/DEVELOP.","LEC","005102","874881084"
"1101","2471","1","PSYC","  51A","STATISTICS","LEC","007600","874881084"
"1101","1651","1","THA","  60A","INTRO TO SCENE PAINTING","STD","008666","874881084"
"1101","1223","1","THA"," 100B","THEATER TEXTS &THEORY II","LEC","008271","874881084"
"1101","1215","1","THA","  41A","THEATER PRACTICUM","STD","008654","874881084"
"1103","5060","1","OFFC"," 100","Off Campus Study","LEC","010796","874881084"
"1111","4824","1","THA"," 232A","STUDIO: LIFE DRAWING","STD","008460","874881084"
"1111","4332","1","NEJS"," 133A","ART, ARTIFACTS & HISTORY","LEC","005772","874881084"
"1111","1313","2","THA"," 130A","SUZUKI","STD","010944","874881084"
"1111","1179","1","THA","  47A","STAGE MANG. PRACTICUM","LAB","010971","874881084"
"1111","1159","1","THA"," 276B","STUDIO:PHOTOSHOP","STD","008523","874881084"
"1113","10840","12","PEER","  94A","PEER ASSISTANTSHIP","IND","009682","874881084"
"1113","5370","1","ED"," 155B","EDUC AND SOCIAL POLICY","SEM","002064","874881084"
"1113","4736","1","PE","  41A","PILATES","NCA","006491","874881084"
"1113","3808","2","ED"," 102A","SEC.CURRIC,INSTR,ASSESMT","LEC","002050","874881084"
"1113","3076","5","THA","  99A","SENIOR RESEARCH","IND","008690","874881084"
"1121","8946","13","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","874881084"
"1121","8378","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","874881084"
"1121","8343","1","THA"," 126A","COMM BUILD SOCIAL CHG ON STAGE","SEM","012729","874881084"
"1121","3216","1","PSYC","  36B","ADOLESCENCE/MATURITY","LEC","007572","874881084"
"1121","1938","1","ED"," 100B","EXPLORING TEACHING-SECONDARY","LEC","002045","874881084"
"1123","10845","1","ED"," 110E","PRACTICE TEACH:SEC. SCHL","STD","002060","874881084"
"1123","3728","1","ED"," 104A","SEC.SCHL:THEORY IN PRACT","LEC","002056","874881084"
"1093","15678","1","NEJS"," 144A","JEWS IN WORLD OF ISLAM","LEC","005823","047106977"
"1093","16091","1","UWS","  26A","UNIVERSITY WRITING SEM.","SEM","009358","047106977"
"1093","15761","4","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","047106977"
"1093","15757","3","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","047106977"
"1093","3895","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","047106977"
"1101","4611","1","HBRW"," 121B","CONVERSATION IN HEBREW II","LEC","003185","047106977"
"1101","4247","3","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","047106977"
"1101","3504","1","SOC"," 106A","ISSUES IN LAW & SOCIETY","LEC","007798","047106977"
"1101","2084","2","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","047106977"
"1101","1384","2","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","047106977"
"1103","4521","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","047106977"
"1103","4520","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","047106977"
"1103","4512","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","047106977"
"1103","4208","2","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","047106977"
"1103","4204","2","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","047106977"
"1111","4891","1","HIST"," 122A","MADNESS & MEDICINE:MOD AGE","SEM","012634","047106977"
"1111","1454","1","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","047106977"
"1111","1452","3","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","047106977"
"1111","1289","1","PE","  49A","TENNIS / SQUASH","NCA","011383","047106977"
"1111","1046","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","047106977"
"1111","1045","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","047106977"
"1113","6082","1","HSSP"," 106A","MANAGING MEDICINE","LEC","011332","047106977"
"1113","5948","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","047106977"
"1113","3688","4","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","047106977"
"1113","3680","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","047106977"
"1121","8626","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","047106977"
"1121","8446","1","MUS","  18B","MUSICAL EVOLUTION IN ISRAEL","LEC","012743","047106977"
"1121","3700","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","047106977"
"1121","1880","4","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","047106977"
"1122","2094","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","047106977"
"1123","10676","1","PE","   2A","SWIM FOR FITNESS","NCA","006468","047106977"
"1123","3574","1","BIOL","  60B","EVOLUTION","LEC","001000","047106977"
"1123","3500","1","BIOL"," 128A","HUMAN GENETICS","LEC","000807","047106977"
"1123","3496","1","BIOL","  42A","HUMAN PHYSIOLOGY","LEC","000989","047106977"
"1131","8527","1","BIOL"," 112B","EVOLUTIONARY DEVELOP BIOLOGY","SEM","013067","047106977"
"1131","4084","3","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","047106977"
"1131","4028","1","LGLS"," 161B","ADVOCACY FOR POLICY CHANGE","SEM","012400","047106977"
"1093","16188","1","NEJS"," 125A","TOPICS IN ADVANCED TALMUD","SEM","012379","846646725"
"1093","15819","1","UWS","  20A","UNIVERSITY WRITING SEM.","SEM","011887","846646725"
"1093","15678","1","NEJS"," 144A","JEWS IN WORLD OF ISLAM","LEC","005823","846646725"
"1093","15578","1","ENG","   1A","INTODUCTN. TO LITERARY STUDIES","LEC","012170","846646725"
"1101","5470","1","HIST","  51B","U.S. HISTORY: 1865-PRES.","LEC","003684","846646725"
"1101","5364","1","FYS","  13A","COMING OF AGE IN LITERATURE","SEM","012344","846646725"
"1101","5168","1","NEJS"," 125B","SIFRE DEUTERONOMY","LEC","005738","846646725"
"1101","2193","1","ENG"," 109B","DIRECTED WRIT: SHORT FICT","SEM","002110","846646725"
"1103","6297","1","ENG","  79B","WRITING WKSHOP:MEMORY TO CRAFT","SEM","011348","846646725"
"1103","6150","1","NEJS"," 162B","AMERICAN ANTISEMITIC EPISODES","SEM","011084","846646725"
"1103","5000","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","846646725"
"1103","4848","1","HBRW","  44B","ISRAELI CULTURE AND MEDIA","LEC","003220","846646725"
"1111","4319","1","NEJS","   3A","JUDAISM,CHRISTNTY,ISLAM","LEC","006293","846646725"
"1111","4318","1","HIST"," 168B","AMER.IN PROGRESSIVE ERA","LEC","003453","846646725"
"1111","2383","1","HBRW"," 167B","BACK TO ROOTS:REVIVAL MOD.HBRW","LEC","003199","846646725"
"1113","10281","1","NEJS"," 127A","SECND TEMPLE& RABBINIC JUDAISM","LEC","011475","846646725"
"1113","10280","1","NEJS"," 123B","CLASS. BIBLCL COMMENTARY","LEC","005731","846646725"
"1113","10276","1","NEJS","   5A","FOUNDAT'L COURSE:JUD.ST.","LEC","005991","846646725"
"1113","6512","1","NEJS"," 137A","DESTRUCTION OF EUR JEWRY","LEC","005919","846646725"
"1121","8291","1","NEJS"," 173B","AMER.JEW.WRITERS-20TH C","LEC","005934","846646725"
"1121","8288","1","NEJS"," 126B","AGADIC LITERATURE","LEC","005741","846646725"
"1121","8256","1","HBRW"," 121B","CONVERSATION IN HEBREW II","LEC","003185","846646725"
"1121","6472","1","NEJS"," 135A","THE MODERN JEWISH EXPER.","LEC","005780","846646725"
"1121","1542","1","PE","  27A","KEEPING STRESS IN CHECK","NCA","006464","846646725"
"1123","10614","1","NEJS"," 145A","HISTORY: STATE OF ISRAEL","LEC","005877","846646725"
"1123","10608","1","NEJS"," 127B","THE JEWISH LITURGY","LEC","005743","846646725"
"1123","10602","1","NEJS"," 153A","HASIDISM JEWISH THOUGHT&HIST","LEC","005865","846646725"
"1123","6192","1","ENG","  79A","DIRECTED WRITE:BEG SCREENPLAY","SEM","011341","846646725"
"1131","7838","1","NEJS"," 176A","SEM:AMER.JEWISH FICTION","SEM","005940","846646725"
"1131","7831","1","NEJS"," 126A","INTERMEDIATE TALMUD","LEC","005723","846646725"
"1131","1306","1","THA"," 130A","SUZUKI","STD","010944","846646725"
"1091","3260","1","UWS","  20B","UNIVERSITY WRITING SEM.","SEM","011891","096329806"
"1083","6246","1","USEM","   8A","METAMORPHOSIS","SEM","009304","096329806"
"1083","4771","2","HBRW","  10A","BEGINNING HEBREW","LEC","003177","096329806"
"1083","4067","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","096329806"
