"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1103","4749","1","MUS","  83A","JAZZ ENSEMBLE","STD","005416","928216091"
"1111","4280","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","928216091"
"1111","4199","1","AMST"," 170A","CONSPIRACY THEORY","LEC","000232","928216091"
"1111","2225","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","928216091"
"1111","2222","1","SOC"," 147A","ORGANIZATIONS/SOC.CHANGE","LEC","007882","928216091"
"1111","1320","1","MUS","  83B","JAZZ ENSEMBLE","STD","005417","928216091"
"1113","10398","1","AMST"," 177B","TRUE CRIME AND AMER. CULTURE","LAB","012306","928216091"
"1113","10228","1","HIST","  65B","COLLEGE 101:STUD.AM.HIGHER ED","SEM","009801","928216091"
"1113","10220","1","PHSC","   2B","INTRODUCTORY ASTRONOMY","LEC","006729","928216091"
"1113","5764","1","SOC"," 119A","WAR/POSSIBILITIES OF PEACE","LEC","007832","928216091"
"1121","8628","1","MUS","  27B","MUSIC AND ECSTASY","LEC","012843","928216091"
"1121","8329","1","SOC"," 157A","SOC-ISRAELI/PALEST CONF.","LEC","007898","928216091"
"1121","3840","1","SOC"," 155B","SOCIAL MOVEMENTS","LEC","007896","928216091"
"1121","3630","4","HISP","  20B","CONTINUING SPANISH","LEC","008245","928216091"
"1123","10731","1","JOUR"," 104A","POLITICAL PACKAGING:AMER","LEC","004764","928216091"
"1123","10680","1","SOC"," 175B","ENVS ORG,NETWORKS&PARTNERSHIPS","LEC","007926","928216091"
"1123","10675","1","SOC"," 150B","CULTURE OF CONSUMPTION","LEC","007889","928216091"
"1123","5556","2","HISP","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","928216091"
"1131","8888","1","AMST"," 123B","INTERFAITH ETHNIC RACIAL AMER","LEC","013082","928216091"
"1131","8013","1","SOC"," 125A","SPORT AND SOCIETY A SOC PERSPE","SEM","013013","928216091"
"1131","7545","1","AMST","  30B","AMER.ENVIRONMENTAL HIST.","LEC","000110","928216091"
"1131","1462","1","PE","   9A","VOLLEYBALL","NCA","006519","928216091"
"1133","10023","1","SOC"," 111A","POLITICAL SOCIOLOGY","LEC","007812","928216091"
"1133","6440","1","AAAS"," 114B","RACE,ETHNICITY& ELEC POL IN US","LEC","011021","928216091"
"1133","5292","1","SJSP","  89A","SOCIAL JUSTICE/POLICY INTERNSH","SEM","011904","928216091"
"1133","4574","1","PE","  10A","BASKETBALL","NCA","006430","928216091"
"1133","3236","1","AMST"," 100A","CLASSIC TEXTS AMER CULTURE","LEC","000105","928216091"
"1141","8582","1","ENG"," 160A","DIGITAL MEDIA AND CULTURE","LEC","013345","928216091"
"1141","8283","1","BISC","   8A","STEM CELLS & REGEN. MEDICINE","LEC","012608","928216091"
"1141","4246","1","AAAS","  82A","URBAN POLITICS","LEC","011019","928216091"
"1141","1682","1","AMST"," 100B","20TH-C AMERICAN CULTURE","LEC","000108","928216091"
"1103","5616","1","UWS","   8A","UNIVERSITY WRITING SEM.","SEM","009408","741955060"
"1103","4847","1","HBRW","  35A","CONVERSATION/WRITING SK","LEC","003213","741955060"
"1103","4760","2","MUS"," 111A","PRIVATE INSTR:INSTRUMENT","STD","005387","741955060"
"1103","4751","1","MUS","  84A","ORCHESTRA","STD","005419","741955060"
"1103","4478","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","741955060"
"1111","4291","1","ENG"," 145B","JANE AUSTEN:GENDER, ART&HIST","LEC","011451","741955060"
"1111","1548","1","HBRW","  44B","ISRAELI CULTURE AND MEDIA","LEC","003220","741955060"
"1111","1391","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","741955060"
"1111","1336","2","MUS"," 111B","PRIVATE INSTR:INSTRUMENT","STD","005390","741955060"
"1111","1322","1","MUS","  84B","ORCHESTRA","STD","005420","741955060"
"1111","1291","1","PE","  44A","FIRST YEAR EXPERIENCE","NCA","011006","741955060"
"1113","10470","1","THA","  15B","PUBLIC SPEAKING","LEC","008320","741955060"
"1113","10267","1","MUS","  45A","BEETHOVEN","LEC","005576","741955060"
"1113","5362","2","MUS"," 102A","THEORY/MSCNSHP LABI PRT1","LAB","005371","741955060"
"1113","4700","1","MUS"," 101A","THEORY/MUSICNSHP I PRT 1","LEC","005363","741955060"
"1113","4626","2","MUS"," 111A","PRIVATE INSTR:INSTRUMENT","STD","005387","741955060"
"1113","4608","1","MUS","  84A","ORCHESTRA","STD","005419","741955060"
"1113","3398","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","741955060"
"1121","6580","1","MUS"," 131A","HISTORY OF MUSIC I","SEM","012506","741955060"
"1121","3086","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","741955060"
"1121","1714","2","MUS"," 102B","THEORY MUSIC LAB I:PRT 2","LAB","005373","741955060"
"1121","1622","2","MUS"," 111B","PRIVATE INSTR:INSTRUMENT","STD","005390","741955060"
"1121","1614","1","MUS"," 101B","THEORY/MUSICSHP I:PRT 2","LEC","005367","741955060"
"1121","1594","1","MUS","  84B","ORCHESTRA","STD","005420","741955060"
"1123","6174","1","MUS"," 133B","HISTORY OF MUSIC II","SEM","012507","741955060"
"1123","4982","1","ECON","  28B","THE GLOBAL ECONOMY","LEC","001960","741955060"
"1123","4600","1","MUS"," 116A","CHAMBER MUSIC:PLAYER'S PERSPEC","STD","005400","741955060"
"1123","4530","1","MUS"," 117A","JUNIOR RECITAL I","STD","005402","741955060"
"1123","4520","1","MUS"," 104A","THEORY/MSCNSHP LAB2 PRT1","LAB","005377","741955060"
"1123","4518","1","MUS"," 103A","THEORY/MSCNSHP II PRT 1","SEM","005375","741955060"
"1131","2758","1","OFFC"," 100","Off Campus Study","LEC","010796","741955060"
"1133","10223","1","HBRW"," 141A","ADV. HEBREW CONVERSATION","LEC","003191","741955060"
"1133","6040","1","MUS"," 171A","FORM AND ANALYSIS","LEC","005383","741955060"
"1133","4582","2","PE","  14A","YOGA","NCA","006439","741955060"
"1133","4568","1","MUS"," 116A","CHAMBER MUSIC:PLAYER'S PERSPEC","STD","005400","741955060"
"1133","4522","3","MUS","  98A","DIR. INDEPENDENT STUDY","IND","005610","741955060"
"1133","4500","1","MUS"," 118A","SENIOR RECITAL I","STD","005404","741955060"
"1133","4490","1","MUS"," 111A","PRIVATE INSTR:INSTRUMENT","STD","005387","741955060"
"1133","4474","1","MUS","  84A","ORCHESTRA","STD","005419","741955060"
"1141","9065","1","BISC","   1B","BIOLOGY POETS LAWYERS SCIENTIS","LEC","013402","741955060"
"1141","8392","1","MUS","  37B","MAESTRO: LEONARD BERNSTEIN","LEC","013241","741955060"
"1141","3952","1","MUS"," 116B","CHAMBER MUSIC:PLAYER'S PERSPEC","STD","005401","741955060"
"1141","1524","1","MUS"," 104B","THEOR/MUSIC LAB II:PRT 2","LAB","005378","741955060"
"1141","1522","1","MUS"," 118B","SENIOR RECITAL II","STD","005405","741955060"
"1141","1510","1","MUS"," 103B","THEORY/MUSICSHP II:PRT 2","LEC","005376","741955060"
"1141","1486","1","MUS","  84B","ORCHESTRA","STD","005420","741955060"
"1103","5612","1","UWS","   4A","UNIVERSITY WRITING SEM.","SEM","009378","681973951"
"1103","5578","2","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","681973951"
"1103","5575","3","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","681973951"
"1103","4865","1","SOC"," 189A","SOC. OF BODY AND HEALTH","LEC","007949","681973951"
"1111","2619","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","681973951"
"1111","2287","3","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","681973951"
"1111","1603","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","681973951"
"1111","1465","1","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","681973951"
"1113","10243","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","681973951"
"1113","4144","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","681973951"
"1113","4076","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","681973951"
"1121","8201","1","ANTH"," 139B","LANG/ETHNCTY/NATIONALISM","SEM","000349","681973951"
"1121","3840","1","SOC"," 155B","SOCIAL MOVEMENTS","LEC","007896","681973951"
"1121","3610","1","HSSP"," 114B","INEQUALITIES HEALTH&HEALTHCARE","LEC","012121","681973951"
"1121","1834","1","BIOL","  15B","BIOLOGY: HUMAN IMPLICATNS","LEC","000834","681973951"
"1123","11324","17","EL","  94A","EXPERIENTIAL LEARNING PRACTICM","LAB","012336","681973951"
"1123","10995","1","PHIL","  20A","DEMOCRACY & DISOBEDIENCE","LEC","006643","681973951"
"1123","10550","1","FA"," 192A","STUDIES MOD CONTEMPORARY ART","LEC","002779","681973951"
"1123","5786","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","681973951"
"1123","5614","1","SOC"," 119A","DECONSTRUCT WAR BUILD PEACE","LEC","007832","681973951"
"1123","5340","1","SJSP","  89A","SOCIAL JUSTICE/POLICY INTERNSH","SEM","011904","681973951"
"1131","8952","1","PAX"," 250B","THE ARTS OF BUILDING PEACE","SEM","009844","681973951"
"1131","8485","1","ANTH"," 151B","NATURE CULTURE POWER ENVIRON","SEM","013051","681973951"
"1131","7893","1","SOC"," 112B","SOCIAL CLASS/SOC.CHANGE","LEC","007815","681973951"
"1131","7892","1","SOC"," 111A","POLITICAL SOCIOLOGY","LEC","007812","681973951"
"1133","11249","11","PEER","  94A","PEER ASSISTANTSHIP","IND","009682","681973951"
"1133","10653","1","WMGS"," 160A","TRANSNATIONAL SEXUALITIES","LEC","013236","681973951"
"1133","10249","1","THA"," 156A","BUILD RESILIENCE THROUGH PLAY","SEM","013205","681973951"
"1133","6756","1","THA"," 138B","EDUCA THR CREATIVITY PEDAGOGY","SEM","012728","681973951"
"1141","9488","1","PAX","  97A","GROUP INDEPENDENT STUDY","IND","013426","681973951"
"1141","8972","1","THA"," 195A","TOPICS IN THEATER/DRAMA","LEC","008341","681973951"
"1141","4520","1","HISP"," 108A","SPAN. FOR HERITAGE SPEAKERS","SEM","008173","681973951"
"1141","4322","1","FA"," 174A","ART AND TRAUMA","SEM","012242","681973951"
"1141","1062","1","FA","   9A","INTRO DIGITAL PHOTOGRAPHY","STD","012187","681973951"
"1103","5623","1","UWS","  16A","UNIVERSITY WRITING SEM.","SEM","009347","381519858"
"1103","4862","1","HBRW","  19A","BEGINNING HEBREW: HONORS","SEM","009797","381519858"
"1103","4571","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","381519858"
"1103","4097","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","381519858"
"1111","4881","1","LGLS/POL"," 116B","CIVIL LIBERTIES-AMERICA","LEC","006976","381519858"
"1111","4199","1","AMST"," 170A","CONSPIRACY THEORY","LEC","000232","381519858"
"1111","1545","2","HBRW","  20B","INTERMEDIATE HEBREW","LEC","003203","381519858"
"1111","1391","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","381519858"
"1113","6010","1","HSSP"," 192B","SOCIOLOGY OF DISABILITY","LEC","007958","381519858"
"1113","5976","1","NPSY","  22B","INTRO:COGNITIVE NEUROSCI","LEC","006414","381519858"
"1113","4796","1","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","381519858"
"1113","4252","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","381519858"
"1121","8513","1","SOC"," 133A","GENDER AND CARE WORK IN US","SEM","012794","381519858"
"1121","8484","1","HSSP"," 104B","HEALTH ECONOMICS","LEC","011004","381519858"
"1121","8300","1","PHIL"," 113B","AESTHE/PAINT/PHOTO/FILM","LEC","006542","381519858"
"1121","3910","3","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","381519858"
"1121","1834","1","BIOL","  15B","BIOLOGY: HUMAN IMPLICATNS","LEC","000834","381519858"
"1123","10986","1","BISC","   9B","BIOLOGY OF CANCER","LEC","012751","381519858"
"1123","10637","1","PHIL","  23B","BIOMEDICAL ETHICS","LEC","006649","381519858"
"1123","5786","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","381519858"
"1123","4054","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","381519858"
"1131","2758","1","OFFC"," 100","Off Campus Study","LEC","010796","381519858"
"1133","10771","2","MATH","   8A","INTRO PROBABILITY/STATS","LEC","005352","381519858"
"1133","10218","3","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","381519858"
"1133","10181","1","HIST"," 151B","THE AMERICAN REVOLUTION","LEC","003396","381519858"
"1133","10059","1","PHIL"," 119A","HUMAN RIGHTS","LEC","006639","381519858"
"1133","6782","2","PE","   5A","FIRST AID AND CPR","NCA","006503","381519858"
"1133","4578","2","PE","  11A","NAUTILUS/FREE WEIGHTS","NCA","006431","381519858"
"1141","9060","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","381519858"
"1141","4590","2","ECON","  20A","INTRO TO MACROECONOMICS","LEC","012915","381519858"
"1141","3898","2","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","381519858"
"1141","3478","1","HSSP","  89A","INTERNSHIP & ANALYSIS","SEM","011087","381519858"
"1103","6271","1","ENVS","   2A","FUNDAMENTALS ENVIRON. CHALLENG","LEC","012499","037361488"
"1103","6123","1","PHIL","  23B","BIOMEDICAL ETHICS","LEC","006649","037361488"
"1103","5579","4","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","037361488"
"1103","5573","1","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","037361488"
"1103","4740","1","SOC"," 175B","ENVS ORG,NETWORKS&PARTNERSHIPS","LEC","007926","037361488"
"1111","4908","1","UWS","   3A","UNIVERSITY WRITING SEM.","SEM","009372","037361488"
"1111","2287","3","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","037361488"
"1111","1465","1","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","037361488"
"1111","1449","1","BIOL","  15B","BIOLOGY: HUMAN IMPLICATNS","LEC","000834","037361488"
"1113","6700","1","BIOL","  23A","ECOLOGY","LEC","000888","037361488"
"1113","3686","3","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","037361488"
"1113","3680","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","037361488"
"1113","3542","1","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","037361488"
"1113","3540","4","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","037361488"
"1121","8535","1","BIOL"," 158B","CELL BIOLOGY PROJECT LAB","LAB","012809","037361488"
"1121","8423","1","FA","  40A","NILE EGYPTIAN ART AND ARCH","LEC","012764","037361488"
"1121","8202","1","ANTH"," 154A","CULTURE AND MENTAL ILLNESS","LEC","012305","037361488"
"1121","6778","1","BISC","   8A","STEM CELLS & REGEN. MEDICINE","LEC","012608","037361488"
"1121","3206","1","CHEM","  33A","ENVIRONMENTAL CHEMISTRY","LEC","001136","037361488"
"1123","10865","1","ENVS"," 104AJ","SUSTAINABILITY IN THE SUBURBS","SEM","012981","037361488"
"1123","10520","1","ENVS"," 100EJ","GIS&FIELD METHOD:N.E.LANDSCAPE","SEM","012867","037361488"
"1123","10519","1","BIOL","  32AJ","FIELD BIOLOGY","SEM","012866","037361488"
"1123","10518","1","AMST"," 104BJ","BOSTON/SUBURBS: ENVIR AND HIST","SEM","012865","037361488"
"1131","8486","1","ANTH"," 120B","ENVIRON ANTHROPOLOGY MID EAST","SEM","013057","037361488"
"1131","8269","1","HS"," 297F","INTRO TO GIS","LEC","003828","037361488"
"1131","8189","1","HS"," 263F","APP. GIS","LEC","003775","037361488"
"1131","4012","1","BIOL","  50B","ANIMAL BEHAVIOR","LEC","000997","037361488"
"1131","3598","1","CHSC","   4B","THE CHEMISTRY OF SUSTAINABILIT","LEC","012251","037361488"
"1131","3472","1","HISP","  20B","CONTINUING SPANISH","LEC","008245","037361488"
"1132","2098","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","037361488"
"1133","11244","7","ENVS","  99A","SENIOR RESEARCH","IND","011902","037361488"
"1133","10683","1","BIOL"," 134B","TOPICS IN  ECOLOGY","LEC","000815","037361488"
"1133","5498","4","HISP","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","037361488"
"1133","5170","1","BIOL"," 101A","MOLECULAR BIOTECHNOLOGY","LEC","011386","037361488"
"1133","4062","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","037361488"
"1141","9631","6","ENVS","  99B","SENIOR THESIS","IND","011901","037361488"
"1141","8462","1","BIOL"," 159A","PROJECT LAB IN MICROBIOLOGY","LAB","013322","037361488"
"1141","1920","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","037361488"
"1103","6123","1","PHIL","  23B","BIOMEDICAL ETHICS","LEC","006649","840299536"
"1103","5631","1","UWS","  24A","UNIVERSITY WRITING SEM.","SEM","009357","840299536"
"1103","5580","5","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","840299536"
"1103","5573","1","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","840299536"
"1103","4818","1","PE","  35A","POWER WALKING","NCA","006482","840299536"
"1103","3934","4","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","840299536"
"1111","4416","1","MATH","   8A","INTRO PROBABILITY/STATS","LEC","005352","840299536"
"1111","4414","1","BISC","   5B","DISEASES OF THE MIND","LEC","011860","840299536"
"1111","4291","1","ENG"," 145B","JANE AUSTEN:GENDER, ART&HIST","LEC","011451","840299536"
"1111","2286","2","CHEM","  11B","GENERAL CHEMISTRY II","LEC","001068","840299536"
"1111","1465","1","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","840299536"
"1113","4144","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","840299536"
"1113","4002","1","FA","   3A","INTRO TO DRAWING I","STD","002811","840299536"
"1113","3688","4","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","840299536"
"1113","3680","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","840299536"
"1113","3542","1","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","840299536"
"1113","3536","2","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","840299536"
"1121","8571","1","REL/SAS"," 152A","INTRODUCTION TO HINDUISM","LEC","012828","840299536"
"1121","8433","1","HS"," 124A","DILEMMAS: LONG-TERM CARE","SEM","003748","840299536"
"1121","8219","5","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","840299536"
"1121","3700","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","840299536"
"1121","2342","4","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","840299536"
"1121","1838","2","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","840299536"
"1123","4614","2","PE","  14A","YOGA","NCA","006439","840299536"
"1123","4068","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","840299536"
"1123","4066","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","840299536"
"1123","3574","1","BIOL","  60B","EVOLUTION","LEC","001000","840299536"
"1123","3496","1","BIOL","  42A","HUMAN PHYSIOLOGY","LEC","000989","840299536"
"1123","3390","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","840299536"
"1131","8990","4","FREN","  32A","INT.FRENCH:CONVERSATION","LEC","003025","840299536"
"1131","7849","1","BIOL","  55B","DIET AND HEALTH","LEC","000999","840299536"
"1131","4470","1","BIOL"," 100B","ADVANCED CELL BIOLOGY","LEC","012741","840299536"
"1131","3856","1","FA"," 103B","INTERMEDIATE DRAWING II","STD","002678","840299536"
"1131","1076","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","840299536"
"1131","1074","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","840299536"
"1133","6276","1","THA","  15B","PUBLIC SPEAKING","LEC","008320","840299536"
"1133","5714","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","840299536"
"1133","5172","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","840299536"
"1133","4064","1","HSSP","  89A","INTERNSHIP & ANALYSIS","SEM","011087","840299536"
"1141","2112","1","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","840299536"
"1103","5641","1","CHSC","   3B","ENVRO CHALLEGNES: ROLE OF CHEM","LAB","011007","016415502"
"1103","5629","1","UWS","  22A","UNIVERSITY WRITING SEM.","SEM","009355","016415502"
"1103","5044","1","PE","  47A","TOTAL BODY TRAINING","NCA","011381","016415502"
"1103","4852","1","HBRW"," 168A","HEBREW LANGUAGE TEACHING I","LEC","003200","016415502"
"1103","4666","1","NEJS","  10A","BIBL. HBRW GRAMMAR/T","SEM","006330","016415502"
"1111","4940","2","PE","  17A","BEGINNER'S FENCING","NCA","006442","016415502"
"1111","4207","1","ANTH"," 168A","THE MAYA:PAST,PRESENT&FUTURE","LEC","010904","016415502"
"1111","2538","1","NEJS"," 145A","HISTORY: STATE OF ISRAEL","LEC","005877","016415502"
"1111","2383","1","HBRW"," 167B","BACK TO ROOTS:REVIVAL MOD.HBRW","LEC","003199","016415502"
"1111","2382","1","HBRW"," 170A","HEBREW  THROUGH ISRAELI CINEMA","LEC","003202","016415502"
"1111","2225","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","016415502"
"1113","10350","1","ENVS"," 102AJ","FIELD RESEARCH STUDY METHODS","SEM","012680","016415502"
"1113","10349","1","BISC","   6BJ","ENVIRONMENTAL HEALTH","SEM","012494","016415502"
"1113","10348","1","AMST"," 102AJ","ENVIRONMENT,SOC.JUSTICE&EMPOW.","SEM","012521","016415502"
"1121","8657","2","PE","  26A","BALLROOM DANCE","NCA","006459","016415502"
"1121","8646","1","GECS"," 188B","EUROPEAN PERSP CLIMATE CHANGE","LEC","012854","016415502"
"1121","8288","1","NEJS"," 126B","AGADIC LITERATURE","LEC","005741","016415502"
"1121","8284","1","NEJS"," 104A","COMPARATIVE SEMITIC LANGUAGES","LEC","005650","016415502"
"1121","2982","1","ENVS","  89A","ENVIRONMENTAL INTERNSHIP","SEM","002663","016415502"
"1123","10619","1","NEJS"," 170B","JEWISH EDUCATION IN MOD AMERIC","SEM","012185","016415502"
"1123","10603","1","NEJS","  25A","INTRODUCTION TO TALMUD","LEC","006319","016415502"
"1123","10460","1","AMST"," 191B","GREENING THE IVORY TOWER","SEM","000248","016415502"
"1123","8560","1","BIOL","  32A","FIELD BIOLOGY","SEM","000928","016415502"
"1123","4978","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","016415502"
"1131","8890","1","HRNS"," 206B","INFORMAL EDUC/JEWISH SETTINGS","LEC","004664","016415502"
"1131","8269","1","HS"," 297F","INTRO TO GIS","LEC","003828","016415502"
"1131","8203","1","HS"," 282F","ENVIR. IMPACT ASSESSMENT","LEC","003809","016415502"
"1131","8189","1","HS"," 263F","APP. GIS","LEC","003775","016415502"
"1131","4408","1","THA"," 126A","COMM BUILD SOCIAL CHG ON STAGE","SEM","012729","016415502"
"1131","4054","2","ENVS","  98B","INDEPENDENT STUDY","IND","002668","016415502"
"1133","10207","1","NEJS"," 171B","TIKKUN OLAM: SERVICE&SOC JUST","SEM","013217","016415502"
"1133","10046","1","NEJS"," 162A","AMERICAN JUDAISM","LEC","005895","016415502"
"1133","6048","1","ENVS","   2A","FUNDAMENTALS ENVIRON. CHALLENG","LEC","012499","016415502"
"1133","5016","1","PE","  49A","TENNIS / SQUASH","NCA","011383","016415502"
"1141","9056","1","PE","   8B","FIT CAMP","NCA","013398","016415502"
"1141","9020","1","NEJS"," 193B","RELIGIOUS PILGRIMAGE HOLY LAND","LEC","013375","016415502"
"1141","9018","1","ENVS"," 106B","LIFE ON A CHANGING PLANET","LEC","013377","016415502"
"1141","8331","1","NEJS"," 174A","MINORITIES ISRAELI LIT AND CUL","SEM","011906","016415502"
"1103","5610","1","UWS","   2A","UNIVERSITY WRITING SEM.","SEM","009361","460145885"
"1103","5132","3","HBRW","  10A","BEGINNING HEBREW","LEC","003177","460145885"
"1103","5000","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","460145885"
"1103","4097","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","460145885"
"1111","4966","3","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","460145885"
"1111","4962","4","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","460145885"
"1111","2516","3","HBRW","  20B","INTERMEDIATE HEBREW","LEC","003203","460145885"
"1111","1247","4","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","460145885"
"1113","6590","1","LGLS"," 130A","CONFLICT MANAGEMENT","LEC","005040","460145885"
"1113","6586","1","LGLS","  10A","INTRODUCTION TO LAW","LEC","005018","460145885"
"1113","5106","2","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","460145885"
"1113","4798","2","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","460145885"
"1113","3324","1","PHIL","   6A","INTRO TO SYMBOLIC LOGIC","LEC","006701","460145885"
"1121","8656","1","PE","  26A","BALLROOM DANCE","NCA","006459","460145885"
"1121","8558","1","LGLS"," 127B","INTERNATIONAL ECONOMIC LAW","SEM","012823","460145885"
"1121","8300","1","PHIL"," 113B","AESTHE/PAINT/PHOTO/FILM","LEC","006542","460145885"
"1121","8298","1","PHIL","  78A","EXISTENTIALISM","LEC","006714","460145885"
"1121","7148","1","PHIL"," 112A","PHILOSOPHY OF THE STATE","LEC","012536","460145885"
"1121","1732","1","ECON","  82B","MACROECONOMIC THEORY","LEC","001952","460145885"
"1122","2124","1","ECON"," 184B","ECONOMETRICS","LEC","001873","460145885"
"1122","2080","1","ECON","  80A","MICROECONOMIC THEORY","LEC","001950","460145885"
"1123","10741","1","PHIL"," 130A","CAUSATION AND EXPLANATION","LEC","012929","460145885"
"1123","10553","1","LGLS"," 138B","SCIENCE ON TRIAL","SEM","005056","460145885"
"1123","10531","1","ECON"," 172B","MONEY AND BANKING","LEC","001861","460145885"
"1123","5796","1","PHIL"," 168A","KANT","LEC","006616","460145885"
"1123","4630","1","PE","  41A","PILATES","NCA","006491","460145885"
"1131","4750","1","IGS/LGLS","  92B","INTERNSHIP AND ANALYSIS HAGUE","IND","012868","460145885"
"1131","4744","1","1CAS"," 100","BRANDEIS IN THE HAGUE","NCA","012740","460145885"
"1131","4730","1","IGS/LGLS"," 128B","NETWORKS GLOBAL JUSTICE","SEM","005036","460145885"
"1133","10244","1","PHIL"," 166A","DAVID HUME","LEC","012636","460145885"
"1133","10232","1","PHIL"," 114B","TOPICS IN ETHICAL THEORY","LEC","006544","460145885"
"1133","9992","1","ANTH"," 163B","PRODUCTN, CONSUMPTN, EXCHNG","LEC","000387","460145885"
"1133","6282","1","ECON"," 160A","INTERNAT'L TRADE THEORY","LEC","001840","460145885"
"1141","1952","1","LGLS","  89A","LAW & SOC. INTRNSHP/SEM","SEM","005069","460145885"
"1103","6122","1","PHIL","  21A","ENVIRONMENTAL ETHICS","SEM","011041","773650575"
"1103","6077","1","ENG","  73A","WITCHCRAFT&MAGIC IN RENAISSACE","SEM","012220","773650575"
"1103","5624","1","UWS","  17A","UNIVERSITY WRITING SEM.","SEM","009348","773650575"
"1103","5000","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","773650575"
