"Term","Class Nbr","Section","Subject","Catalog","Descr","Component","Course ID","Survey ID"
"1083","6318","1","ECON"," 160A","INTERNAT'L TRADE THEORY","LEC","001840","749487435"
"1083","5086","1","BUS","  75A","FINANCIAL ANALYSIS FOR MGMT.","LEC","001885","749487435"
"1083","5054","2","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","749487435"
"1091","4421","1","ENG","   1A","READING LITERATURE","LEC","012170","749487435"
"1091","3523","2","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","749487435"
"1091","2721","1","BUS","  30A","ENTREPRENEURSHIP& INNOVATION","LEC","004375","749487435"
"1091","1547","1","PSYC","  34B","SOCIAL PSYCHOLOGY","LEC","007571","749487435"
"1073","6299","2","PSYC","  52A","RSRCH METHODS IN PSYCHLG","LEC","007602","903661128"
"1073","6146","1","FILM"," 100A","INTRO: THE MOVING IMAGE","LEC","002927","903661128"
"1073","5012","1","WMGS","   5A","WOMEN/GENDER IN CULTURE & SOC","LEC","009460","903661128"
"1073","4257","1","PSYC","  33A","DEVELOPMENTAL PSYCHOLOGY","LEC","007570","903661128"
"1081","4681","1","PHIL","  22B","PHILOSOPHY OF LAW","LEC","006647","903661128"
"1081","4672","1","ENG","  77A","SCREENING THE TROPICS","SEM","012047","903661128"
"1081","4652","1","FILM"," 110B","MOTION PICTURE EDITING","LAB","012038","903661128"
"1081","4019","1","ANTH","  26A","COMMUNICATION AND MEDIA","LEC","000516","903661128"
"1081","1552","1","PE","  24A","BEGINNER'S KARATE","NCA","006457","903661128"
"1083","6369","1","PSYC"," 131A","CHILD DEVEL. ACROSS CULTURES","SEM","012149","903661128"
"1083","6047","1","AMST"," 191B","GREENING THE IVORY TOWER","SEM","000248","903661128"
"1083","3587","1","COSI","  11A","PROGRAMMING:JAVA AND C","LEC","001651","903661128"
"1083","3432","2","CHEM","  11A","GENERAL CHEMISTRY I","LEC","001067","903661128"
"1091","4246","2","HISP","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","903661128"
"1091","4215","1","PSYC"," 136B","ADV TOPICS-DEVELOP PSYCH","SEM","007311","903661128"
"1091","4180","1","NEJS"," 181B","FILM AND THE HOLOCAUST","LEC","005979","903661128"
"1091","4113","1","FA","  42B","THE AGE OF CATHEDRALS","LEC","002816","903661128"
"1091","1479","1","PE","  16A","GOLF","NCA","006441","903661128"
"1053","3529","2","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","869836085"
"1053","6128","3","PE","  14A","YOGA","NCA","006439","869836085"
"1053","4403","1W","USEM","  30B","PLAY, ART, & CREATIVITY","SEM","009145","869836085"
"1053","3577","2","SPAN","  20B","CONTINUING SPANISH","LEC","008245","869836085"
"1053","3184","1","ENG","  11A","INTRO TO LITERARY METHOD","LEC","002143","869836085"
"1061","3971","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","869836085"
"1061","3875","1","HIST"," 140A","HIST OF FASHION: EUROPE","LEC","003357","869836085"
"1061","3863","1","FA"," 174B","POST-IMPRESS./SYMBOLISM","LEC","002758","869836085"
"1061","3821","1","ANTH","  80A","ANTHROPOLOGY OF RELIGION","LEC","000583","869836085"
"1063","5800","2","SPAN","  34A","INTER. SPANISH: CULTURE","LEC","008250","869836085"
"1063","4238","1","FA","  63A","AGE OF RUBENS &REMBRANDT","LEC","002841","869836085"
"1063","4183","1","FA","  17A","HIST ART I:ANTIQ-MEDIEVL","LEC","002763","869836085"
"1071","4645","1","FA","  71A","MODERN ART & MOD CULTURE","LEC","002845","869836085"
"1071","4125","1","SOC"," 146A","MASS COMMUNICATIONS THRY","LEC","007881","869836085"
"1071","3552","1","ANTH"," 130B","VISUALITY AND CULTURE","LEC","011050","869836085"
"1071","3161","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","869836085"
"1071","1073","1","ANTH","   5A","HUMAN ORIGINS","LEC","000575","869836085"
"1073","5611","1","OFFC"," 100","Off Campus Study","LEC","010796","869836085"
"1081","2713","1","OFFC"," 100","Off Campus Study","LEC","010796","869836085"
"1083","6427","6","ANTH","  99A","SENIOR RESEARCH","IND","000595","869836085"
"1083","6274","1","FA","  74A","ART SINCE 1945","LEC","002751","869836085"
"1083","6122","1","LGLS"," 138B","SCIENCE ON TRIAL","SEM","005056","869836085"
"1083","5361","1","ANTH","  83A","ANTHROPOLOGICAL INQUIRY","LEC","000584","869836085"
"1091","4340","6","ANTH","  99B","SENIOR THESIS","IND","000596","869836085"
"1091","4112","1","FA","  24B","20TH C/CONTMP LAT AM ART","LEC","002806","869836085"
"1091","4059","1","ANTH"," 159A","MUSEUMS&PUBLIC MEMORY","SEM","010934","869836085"
"1091","4058","1","ANTH"," 158A","URBAN ANTHROPOLOGY","LEC","000383","869836085"
"1091","2723","1","PE","  41A","PILATES","NCA","006491","869836085"
"1053","3282","1","HIST"," 103A","ROMAN HISTORY TO 455 CE","LEC","003259","720856765"
"1053","6111","1W","USEM","  68B","THE ART OF LIVING","SEM","009239","720856765"
"1053","3455","1","PE","  24A","BEGINNER'S KARATE","NCA","006457","720856765"
"1053","3380","1","MUS","  14A","ORCHESTRA","STD","005419","720856765"
"1053","3248","1","HBRW","  10A","BEGINNING HEBREW","LEC","003177","720856765"
"1053","3151","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","720856765"
"1053","3015","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","720856765"
"1061","3999","1","HIST"," 110A","CIV.-EARLY MIDDLE AGES","LEC","003265","720856765"
"1061","1716","1","PE","  25A","INTERMEDIATE KARATE","NCA","006458","720856765"
"1061","1596","1","MUS","  14B","ORCHESTRA","STD","005420","720856765"
"1061","1380","2","HBRW","  20B","INTERMEDIATE HEBREW","LEC","003203","720856765"
"1061","1252","3","ECON","   8B","THE GLOBAL ECONOMY","LEC","001960","720856765"
"1061","1023","1","ANTH","   5A","HUMAN ORIGINS","LEC","000575","720856765"
"1063","6211","1","HIST","  52B","EUROPE: 1789 TO PRESENT","LEC","003685","720856765"
"1063","5129","1","MUS","  14A","ORCHESTRA","STD","005419","720856765"
"1063","4174","1","HIST"," 221B","COLL: EARLY MOD EUR HIST","SEM","003585","720856765"
"1063","4165","1","HIST"," 112B","CRUSADES/EXPANS.-MED EUR","LEC","003269","720856765"
"1063","3296","1","ANTH"," 157A","FAMILIES AND HOUSEHOLDS","LEC","000382","720856765"
"1071","4485","1","ANTH"," 108B","HISTORY, TIME, TRADITION","LEC","000295","720856765"
"1071","4035","1","PHIL","  13B","ECONOMIC PHILOSOPHIES","LEC","009818","720856765"
"1071","4015","1","HIST"," 126A","EARLY MOD.EUR.1500-1700","LEC","003298","720856765"
"1071","4012","1","HIST"," 110B","CIV-HIGH/LATE MIDDLE AGE","LEC","003267","720856765"
"1071","1688","1","PHIL","   1A","INTRO TO PHILOSOPHY","LEC","006640","720856765"
"1071","1582","1","MUS","  14B","ORCHESTRA","STD","005420","720856765"
"1073","6488","1","ANTH"," 128A","MEANING/MATERIAL CULTURE","LEC","000326","720856765"
"1073","6035","1","ANTH","  83A","ANTHROPOLOGICAL INQUIRY","LEC","000584","720856765"
"1073","5596","1","1CAS","9000","SPECIAL COURSE LOAD","NCA","009845","720856765"
"1073","5442","2","BUS","  10A","CAPITALIST ENTERPRISE","LEC","001911","720856765"
"1073","5149","2","GER","  10A","BEGINNING GERMAN","LEC","003078","720856765"
"1081","4397","1","ANTH"," 114B","VERBAL ART & CULTURAL PERFORM","LEC","011325","720856765"
"1081","4291","1","HIST"," 127B","HOUSEHOLD:EUR.1300-1800","SEM","003303","720856765"
"1081","4029","1","ANTH"," 186B","LINGUISTIC ANTHROPOLOGY","LEC","000408","720856765"
"1081","3216","1","BUS","  30A","ENTREPRENEURSHIP& INNOVATION","LEC","004375","720856765"
"1081","1322","1","GER","  20B","CONTINUING GERMAN","LEC","003111","720856765"
"1083","5761","2","HS"," 283F","GENDER AND DEVELOPMENT","LEC","003811","720856765"
"1083","5054","2","BUS","   6A","FINANCIAL ACCOUNTING","LEC","001820","720856765"
"1083","4831","1","GER","  30A","INTERMEDIATE GERMAN","LEC","003113","720856765"
"1083","4506","1","MUS","  15A","WIND ENSEMBLE","STD","005424","720856765"
"1053","6249","1","NEJS"," 157B","MEDIEVAL JEWISH PHILSPHY","SEM","005730","536209006"
"1053","6152","1W","USEM","  15A","JOURNYS TO ENLIGHTENMENT","SEM","009105","536209006"
"1053","5960","2","ARBC","  10A","INTRO: LITERARY ARABIC","LEC","000607","536209006"
"1053","3346","5","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","536209006"
"1053","3100","2","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","536209006"
"1053","3096","1","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","536209006"
"1061","4242","1","HBRW"," 164B","ISRAELI THEATER","LEC","003197","536209006"
"1061","3876","1","HIST"," 152B","SALEM, 1692","SEM","003401","536209006"
"1061","1809","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","536209006"
"1061","1150","1","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","536209006"
"1061","1148","1","CHEM","  11B","GENERAL CHEMISTRY","LEC","001068","536209006"
"1061","1033","1","ANTH"," 127A","MEDICINE/BODY/CULTURE","LEC","000324","536209006"
"1063","5040","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","536209006"
"1063","3660","4","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","536209006"
"1063","3656","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","536209006"
"1063","3408","4","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","536209006"
"1063","3401","1","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","536209006"
"1071","4181","1","ENG"," 145B","JANE AUSTEN:GENDER, ART&HIST","LEC","011451","536209006"
"1071","1199","4","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","536209006"
"1071","1195","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","536209006"
"1071","1121","3","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","536209006"
"1071","1115","1","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","536209006"
"1073","6273","1","BISC","   7A","BIOLOGY & CULTURE OF DEAFNESS","LEC","011849","536209006"
"1073","4173","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","536209006"
"1073","4172","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","536209006"
"1073","4067","2","HSSP","  98A","INDEPEND. RESEARCH IN HSSP","IND","009528","536209006"
"1073","3335","1","BIOL"," 160B","HUM.REPROD/DVLPMNT BIOL.","LEC","000835","536209006"
"1073","3327","1","BIOL","  42A","HUMAN PHYSIOLOGY","LEC","000989","536209006"
"1081","3380","1","WMGS"," 106B","WOMEN IN HEALTHCARE SYST","SEM","009443","536209006"
"1081","1911","1","FA","  18B","HIST ART II:RENAISS.-MOD","LEC","002776","536209006"
"1081","1567","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","536209006"
"1081","1566","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","536209006"
"1081","1387","1","HSSP"," 100B","INTRO:BIOSTATS/EPIDEMLGY","LEC","009570","536209006"
"1083","6073","1","HIST"," 115A","COMP. RACE/ETHNIC RELTNS","LEC","000009","536209006"
"1083","5543","11","HSSP","  99D","SENIOR RESEARCH","IND","009530","536209006"
"1083","3912","1","HS"," 104B","AMER. HEALTH CARE SYSTEM","LEC","003744","536209006"
"1083","3359","1","NBIO"," 150A","AUTISM DEVELOPMENTAL DISORDERS","LEC","009771","536209006"
"1083","3351","1","BIOL","  60B","EVOLUTION","LEC","001000","536209006"
"1091","3691","11","HSSP","  99D","SENIOR RESEARCH","IND","009530","536209006"
"1091","1677","1","HSSP"," 110A","INTEGRAT. SEM. ON HEALTH","SEM","009567","536209006"
"1053","6160","1W","USEM","  88A","CONFESSIONS & MEDITATIONS","SEM","009298","085007635"
"1053","3562","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","085007635"
"1053","3528","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","085007635"
"1053","3506","1","POL","  10A","INTRO: POLITICAL THEORY","LEC","006958","085007635"
"1061","4393","5","SPAN","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","085007635"
"1061","2303","1","POL"," 162B","USE OF FORCE: ETHICAL ISSUES","SEM","010828","085007635"
"1061","1775","1","POL","  14B","INTRO TO AMERICAN GOV'T.","LEC","007041","085007635"
"1061","1717","1","PE","  26A","BALLROOM DANCE","NCA","006459","085007635"
"1061","1477","1","IGS","  10A","INTRO TO INT'L GLOBAL ST","LEC","009531","085007635"
"1063","6218","1","POL"," 153A","NEW EUROPE:ECONMC/POLTCL","LEC","007051","085007635"
"1063","5964","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","085007635"
"1063","5802","1","SPAN"," 105A","SPANISH CONVERSATN/GRAM.","LEC","008165","085007635"
"1063","4920","1","POL","  15A","INTRO TO INT'L RELATIONS","LEC","007065","085007635"
"1063","3202","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","085007635"
"1071","4079","1","POL"," 127B","SEM:MANAGING ETHNIC CONF","SEM","006999","085007635"
"1071","3439","1","IGS","   8A","ECON PRINCIPLES& GLOBALIZATION","LEC","010854","085007635"
"1071","1748","1","POL"," 128A","VIOLENCE/POPULAR INSURG.","LEC","007001","085007635"
"1071","1687","1","PE","  42A","TAE KWON DO","NCA","006492","085007635"
"1071","1349","4","FA","   3B","INTRO TO DRAWING II","STD","002812","085007635"
"1073","6343","1","ENVS","  15A","MANAGE GLOBAL COMMONS /PEACE","SEM","010942","085007635"
"1073","6184","1","POL"," 180B","SUSTAINING DEVELOPMENT","SEM","007114","085007635"
"1073","5144","2","CHIN","  10A","BEGINNING CHINESE","LEC","001219","085007635"
"1073","4599","1","POL"," 150A","POLITICS-SOUTHEAST ASIA","LEC","007042","085007635"
"1073","4085","1","LGLS"," 133B","CRIMINAL LAW","SEM","005049","085007635"
"1081","2713","1","OFFC"," 100","Off Campus Study","LEC","010796","085007635"
"1083","6367","1","ANTH"," 129B","GLOBAL,TRANSNTL,DIAS","LEC","009646","085007635"
"1083","6044","1","AMST"," 169A","ETHNICITY,IMMIG & RACE IN U.S.","LEC","000230","085007635"
"1083","4427","1","POL","  99A","SENIOR RESEARCH","IND","007272","085007635"
"1083","3005","1","AAAS"," 126B","POL. ECONOMY-THIRD WORLD","LEC","000021","085007635"
"1091","4206","1","POL"," 132B","POLTCAL ECON:LAT.AMERICA","LEC","007015","085007635"
"1091","4152","1","MUS","  31B","MUSIC AND GLOBALIZATION","LEC","010853","085007635"
"1091","2562","1","POL","  99B","SENIOR RESEARCH","IND","007273","085007635"
"1053","6495","6","SPAN","  20B","CONTINUING SPANISH","LEC","008245","254551834"
"1053","6128","3","PE","  14A","YOGA","NCA","006439","254551834"
"1053","6114","1W","USEM","  32B","CRIME/PUNISHMENT IN HIST","SEM","009150","254551834"
"1053","3343","2","MATH","  10A","TECHNIQUES-CALCULUS (A)","LEC","005186","254551834"
"1053","3102","5","CHEM","  18A","GENERAL CHEMISTRY LAB I","LAB","001098","254551834"
"1053","3097","2","CHEM","  11A","GENERAL CHEMISTRY","LEC","001067","254551834"
"1061","3858","1","FA","  45A","ST PETER'S & THE VATICAN","LEC","002823","254551834"
"1061","3818","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","254551834"
"1061","1712","2","PE","  21A","TENNIS","NCA","006452","254551834"
"1061","1540","1","MATH","  10B","TECHNIQUES-CALCULUS (B)","LEC","005188","254551834"
"1061","1153","4","CHEM","  18B","GENERAL CHEMISTRY LAB II","LAB","001099","254551834"
"1061","1148","1","CHEM","  11B","GENERAL CHEMISTRY","LEC","001068","254551834"
"1063","5799","1","SPAN","  34A","INTER. SPANISH: CULTURE","LEC","008250","254551834"
"1063","3660","4","CHEM","  29A","ORGANIC CHEMISTRY LAB I","LAB","001132","254551834"
"1063","3656","1","CHEM","  25A","ORGANIC CHEMISTRY, LECS.","LEC","001127","254551834"
"1063","3407","3","BIOL","  22B","CELL STRUCTURE/FUNCTION","LEC","000885","254551834"
"1063","3401","1","BIOL","  18B","GENERAL BIOLOGY LAB","LAB","000853","254551834"
"1063","3114","1","CLAS"," 133A","ART/ARCHAEOLOGY-ANC GRC.","LEC","001393","254551834"
"1071","1196","1","CHEM","  29B","ORGANIC CHEMISTRY LAB II","LAB","001133","254551834"
"1071","1195","1","CHEM","  25B","ORGANIC CHEMISTRY, LECS.","LEC","001128","254551834"
"1071","1121","3","BIOL","  22A","GENETICS & MOLECULAR BIO","LEC","000883","254551834"
"1071","1118","4","BIOL","  18A","GENERAL BIOLOGY LAB","LAB","000851","254551834"
"1071","1073","1","ANTH","   5A","HUMAN ORIGINS","LEC","000575","254551834"
"1073","4173","1","PHYS","  18A","INTRODUCTORY LAB I","LAB","006797","254551834"
"1073","4172","1","PHYS","  10A","INTRO PHYSICAL LAWS & PHENOM I","LEC","006760","254551834"
"1073","4025","1","FA","  22B","HIST-BOSTON ARCHITECTURE","LEC","002804","254551834"
"1073","3435","1","NBIO"," 150A","AUTISM DEVELOPMENTAL DISORDERS","LEC","009771","254551834"
"1073","3223","1","BCHM"," 100A","INTRODUCTORY BIOCHEM.","LEC","000612","254551834"
"1081","4823","1","ANTH"," 116A","HUMAN OSTEOLOGY","LEC","000307","254551834"
"1081","4407","1","ANTH"," 127A","MEDICINE/BODY/CULTURE","LEC","000324","254551834"
"1081","1567","1","PHYS","  18B","INTRODUCTORY LAB II","LAB","006799","254551834"
"1081","1566","1","PHYS","  10B","INTRO PHYSICAL LAWS &PHENOM II","LEC","006762","254551834"
"1081","1099","1","BIOL","  51A","BIOSTATISTICS","LEC","000998","254551834"
"1083","6113","1","FA"," 123A","AMERICAN PAINTING","LEC","002725","254551834"
"1083","4067","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","254551834"
"1083","3832","1","FA","  17A","HIST ART I:ANTIQ-MEDIEVL","LEC","002763","254551834"
"1083","3351","1","BIOL","  60B","EVOLUTION","LEC","001000","254551834"
"1083","3277","1","BIOL","  42A","HUMAN PHYSIOLOGY","LEC","000989","254551834"
"1091","4426","1","ANTH"," 145A","ANTHROPOLOGY OF THE BODY","LEC","000360","254551834"
"1091","4421","1","ENG","   1A","READING LITERATURE","LEC","012170","254551834"
"1091","4048","1","AMST"," 163B","THE SIXTIES","LEC","000223","254551834"
"1091","3713","1","FA","  71A","MODERN ART & MOD CULTURE","LEC","002845","254551834"
"1053","5952","1","AMST"," 183B","SPORTS AND AMERICAN CUL.","LEC","000237","751944791"
"1053","3528","1","PSYC","   1A","INTRO TO PSYCHOLOGY","LEC","007378","751944791"
"1053","3204","2","FA","   3A","INTRO TO DRAWING I","STD","002811","751944791"
"1053","3142","8","COMP","   1A","COMPOSITION","LEC","001608","751944791"
"1061","4021","1","USEM","  19A","DANGEROUS BEAUTY","SEM","009117","751944791"
"1061","3972","1","SOC"," 112B","SOCIAL CLASS/SOC.CHANGE","LEC","007815","751944791"
"1061","1973","1","UWS","   1B","UNIVERSITY WRITING SEM.","SEM","009353","751944791"
"1061","1888","1","SPAN","  10A","BEGINNING SPANISH","LEC","008175","751944791"
"1063","6230","1","HS"," 110A","WEALTH AND POVERTY","LEC","003745","751944791"
"1063","5793","2","SPAN","  20B","CONTINUING SPANISH","LEC","008245","751944791"
"1063","4333","3","MATH","   5A","PRECALCULUS MATHEMATICS","LEC","005349","751944791"
"1063","3102","1","AMST"," 130B","TELEVISION/AMER.CULTURE","LEC","000173","751944791"
"1071","4205","1","SOC"," 104A","SOCIOLOGY OF EDUCATION","LEC","007795","751944791"
"1071","3919","1","AMST"," 170A","IDEA OF CONSPIRACY-AMER.","LEC","000232","751944791"
"1071","1851","2","SPAN","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","751944791"
"1071","1055","1","AMST","  10A","FOUNDATIONS-AMERICAN CIV","LEC","000134","751944791"
"1073","6270","1","THA","  25A","AMERICAN MUSICAL THEATER","LAB","010982","751944791"
"1073","6219","1","COML"," 165A","TEACHING ACROSS CULTURES","SEM","001569","751944791"
"1073","5102","1","SOC"," 189A","SOC. OF BODY AND HEALTH","LEC","007949","751944791"
"1073","4692","1","SOC"," 191A","HEALTH, COMMUNITY & SOC.","LEC","007956","751944791"
"1081","4381","1","SOC"," 130A","FAMILIES","LEC","007858","751944791"
"1081","4371","1","AMST"," 100A","CLASS. TEXTS:AMERICAN CULT1900","LEC","000105","751944791"
"1081","4018","1","AMST"," 175A","VIOLENCE IN AMER. LIFE","LEC","000234","751944791"
"1081","1349","1","HIST","  80B","EAST ASIA: 19THC-PRESENT","LEC","003706","751944791"
"1083","6315","1","AMST"," 149A","ON THE EDGE OF HISTORY","LEC","000201","751944791"
"1083","6153","1","SOC"," 118A","OBSERVING SOCIAL WORLD","SEM","007830","751944791"
"1083","5353","1","SOC","   1A","ORDER AND CHANGE-SOCIETY","LEC","007970","751944791"
"1083","3123","1","ANTH"," 138A","SOCIAL RELATIONS/CYBERSP","LEC","000347","751944791"
"1091","4145","1","MATH","   3A","MATH FOR ELE&MID SCHL TEACHERS","LEC","011064","751944791"
"1091","4048","1","AMST"," 163B","THE SIXTIES","LEC","000223","751944791"
"1091","1194","1","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","751944791"
"1091","1031","1","AMST"," 100B","20TH-C AMERICAN CULTURE","LEC","000108","751944791"
"1053","6306","1W","USEM","  72A","WAR AND MEMORY","SEM","010996","234447015"
"1053","6100","1","NEJS"," 111A","THE HEBREW BIBLE/OLD TESTAMENT","LEC","005680","234447015"
"1053","4531","1","HBRW","  19A","BEGINNING HEBREW: HONORS","SEM","009797","234447015"
"1053","4396","1","PHIL","  17A","INTRO TO ETHICS","LEC","006632","234447015"
"1061","4027","1","ENG","  48B","ANIME","LEC","011002","234447015"
"1061","3839","1","COSI","   2A","INTRO TO COMPUTERS","LEC","001737","234447015"
"1061","1381","3","HBRW","  20B","INTERMEDIATE HEBREW","LEC","003203","234447015"
"1061","1331","3","FA","   4B","THREE-DIMENSIONAL DES II","STD","002829","234447015"
"1063","6219","1","SOC"," 118A","OBSERVING SOCIAL WORLD","SEM","007830","234447015"
"1063","5509","1","HBRW","  34A","INTER HEBREW II:CULTURE","LEC","003212","234447015"
"1063","5253","1","PE","  22A","SQUASH","NCA","006454","234447015"
"1063","3289","1","ANTH","  60B","INTRO TO ARCHAEOL.ANALYS","LEC","000577","234447015"
"1063","3202","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","234447015"
"1071","4355","1","CLAS"," 145B","GREEK/ROMAN ART&ARCHAEOL","LEC","001399","234447015"
"1071","4124","1","SOC"," 141A","MARX & FREUD","LEC","007876","234447015"
"1071","1074","1","ANTH","  83A","ANTHROPOLOGICAL INQUIRY","LEC","000584","234447015"
"1071","1073","1","ANTH","   5A","HUMAN ORIGINS","LEC","000575","234447015"
"1073","6304","1","HIST"," 108A","NYC: HISTORY OF AM. METROPOLIS","LEC","011862","234447015"
"1073","6148","1","PHIL","  24A","PHILOSOPHY OF RELIGION","LEC","006651","234447015"
"1073","6038","1","ANTH"," 116A","HUMAN OSTEOLOGY","LEC","000307","234447015"
"1073","6034","1","ANTH","  61B","LANGUAGE IN AMER. LIFE","LEC","000578","234447015"
"1073","4875","1","PE","  27A","KEEPING STRESS IN CHECK","NCA","006464","234447015"
"1081","4690","1","PHIL","   6A","INTRO TO SYMBOLIC LOGIC","LEC","006701","234447015"
"1081","4396","1","ANTH","  33B","CROSSING CULTURAL BOUNDARIES","LEC","011775","234447015"
"1081","4134","1","PHIL","  19A","HUMAN RIGHTS","LEC","006639","234447015"
"1081","4019","1","ANTH","  26A","COMMUNICATION AND MEDIA","LEC","000516","234447015"
"1083","6451","1","FA","  21B","SURVEY OF WESTERN ARCH.","LEC","002802","234447015"
"1083","6310","1","PHIL","  36B","MIND, MEANING, AND LANGUAGE","LEC","012127","234447015"
"1083","6050","1","ANTH"," 123A","DIRECTIONS/ISSUES-ARCH.","LEC","000316","234447015"
"1083","6048","1","ANTH","  60A","INTRO TO ARCHAEOL METHOD","LEC","000576","234447015"
"1083","4839","2","JAPN","  10A","BEGINNING JAPANESE","LEC","004608","234447015"
"1091","4546","1","PHIL"," 109B","ETHICS AND EMOTIONS","LEC","012241","234447015"
"1091","4171","1","NEJS"," 113B","LAW:BIBLE/ANCIENT N.EAST","LEC","005693","234447015"
"1091","4042","1","AAAS"," 123A","THIRD WORLD IDEOLOGIES","LEC","000018","234447015"
"1091","3048","2","JAPN","  20B","CONTINUING JAPANESE","LEC","004615","234447015"
"1061","4026","5","SPAN","  20B","CONTINUING SPANISH","LEC","008245","552834421"
"1061","4013","1","USEM","  12B","NOT FOR THE FAINTHEARTED","SEM","009098","552834421"
"1061","1980","1","UWS","   8B","UNIVERSITY WRITING SEM.","SEM","009409","552834421"
"1061","1546","1","MATH","  15A","APPLIED LINEAR ALGEBRA","LEC","005212","552834421"
"1063","5965","2","ECON","   2A","INTRO TO ECONOMICS","LEC","001900","552834421"
"1063","5798","2","SPAN","  32A","INTER.SPANISH:CONVERSTN","LEC","008248","552834421"
"1063","5686","1","RECS"," 130A","THE RUSSIAN NOVEL","LEC","007629","552834421"
"1063","4348","1","MATH","  20A","CALC OF SEVERAL VARIABLE","LEC","005234","552834421"
"1071","3567","1","MATH","  23B","INTRODUCTION TO PROOFS","SEM","005254","552834421"
"1071","3220","1","MATH","  35A","ADVANCED CALCULUS","LEC","005304","552834421"
"1071","1410","1","HIST","  80B","EAST ASIA: 19THC-PRESENT","LEC","003706","552834421"
"1071","1347","2","FA","   3B","INTRO TO DRAWING II","STD","002812","552834421"
"1073","6256","1","HIST"," 186A","EUROPE IN WORLD WAR II","LEC","003494","552834421"
"1073","6120","1","HIST"," 151B","THE AMERICAN REVOLUTION","LEC","003396","552834421"
"1073","4106","1","MATH","  36A","PROBABILITY","LEC","005306","552834421"
"1073","4105","1","MATH","  30A","INTRO TO ALGEBRA I","LEC","005283","552834421"
"1081","4627","1","HIST"," 177B","MOD.GER.:2ND EMPRE/REPUB","LEC","003470","552834421"
"1081","4296","1","HIST"," 183B","SOC. THEORY HEGEL-FREUD","LEC","003487","552834421"
"1081","4021","1","ANTH"," 105A","MYTH AND RITUAL","LEC","000291","552834421"
"1081","1443","1","MATH","  30B","INTRO TO ALGEBRA II","LEC","005284","552834421"
"1083","6283","1","MATH","  37A","DIFFERENTIAL EQUATIONS","LEC","005309","552834421"
"1083","6253","1","MATH","  47A","INTRO:MATHEMATICAL RSRCH","LEC","005346","552834421"
"1083","6077","1","HIST"," 153B","SLAVERY & AMER CIVIL WAR","LEC","003407","552834421"
"1083","6071","1","HIST"," 103A","ROMAN HISTORY TO 455 CE","LEC","003259","552834421"
"1091","4543","1","ANTH"," 137B","GENDER&THE SACRED IN ASIA","LEC","010937","552834421"
"1091","4123","1","HIST"," 110B","CIV-HIGH/LATE MIDDLE AGE","LEC","003267","552834421"
"1091","1388","1","MATH","  36B","MATHEMATICAL STATISTICS","LEC","005308","552834421"
"1091","1302","1","HIST"," 176A","EMERGENCE OF MOD. JAPAN","SEM","003466","552834421"
"1053","3015","1","ANTH","   1A","INTRO-COMP ST. HUMAN SOC","LEC","000429","568604158"
"1053","6114","1W","USEM","  32B","CRIME/PUNISHMENT IN HIST","SEM","009150","568604158"
"1053","4531","1","HBRW","  19A","BEGINNING HEBREW: HONORS","SEM","009797","568604158"
